Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Team_Pace,Team_eFG%,Team_TOV%,Team_ORB%,Team_FT/FGA,Team_ORtg,Opponent_Pace,Opponent_eFG%,Opponent_TOV%,Opponent_ORB%,Opponent_FT/FGA,Opponent_ORtg,Starters_Team,Bench_Team,Starters_Opp,Bench_Opp,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp,Previous_Tm,Previous_Opp,Previous_Streak
20240524,MIN,W,109,108,9,4,3,DAL,True,91.3,0.57,10.3,29.2,0.21,126.13,,,,,,,"['Luka Dončić', 'Kyrie Irving', 'P.J. Washington', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Josh Green', 'Jaden Hardy', 'Tim Hardaway Jr.', 'Dante Exum', 'A.J. Lawson', 'Markieff Morris', 'Dwight Powell']","['Anthony Edwards', 'Rudy Gobert', 'Jaden McDaniels', 'Mike Conley', 'Karl-Anthony Towns']","['Naz Reid', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Monte Morris', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'T.J. Warren']",13.75,14.14,3.13,2.92,103.3,111.3,
20240523,IND,W,126,110,9,2,4,BOS,True,92.93,0.59,13.47,30.13,0.21,123.17,92.77,0.54,10.07,25.33,0.18,117.3,"['Jayson Tatum', 'Jaylen Brown', 'Jrue Holiday', 'Derrick White', 'Al Horford']","['Sam Hauser', 'Payton Pritchard', 'Oshae Brissett', 'Luke Kornet', 'Xavier Tillman Sr.', 'Svi Mykhailiuk', 'Neemias Queta', 'Jaden Springer', 'Jordan Walsh']","['Pascal Siakam', 'Tyrese Haliburton', 'Andrew Nembhard', 'Aaron Nesmith', 'Myles Turner']","['Ben Sheppard', 'Obi Toppin', 'T.J. McConnell', 'Isaiah Jackson', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'Kendall Brown', 'James Johnson']",17.24,16.55,3.03,2.82,131.0,128.3,
20240522,MIN,W,108,105,8,4,-1,DAL,True,90.67,0.58,11.47,32.53,0.23,128.0,,,,,,,"['P.J. Washington', 'Luka Dončić', 'Kyrie Irving', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Josh Green', 'Tim Hardaway Jr.', 'Jaden Hardy', 'Dante Exum', 'A.J. Lawson', 'Markieff Morris', 'Dwight Powell']","['Anthony Edwards', 'Jaden McDaniels', 'Rudy Gobert', 'Karl-Anthony Towns', 'Mike Conley']","['Naz Reid', 'Kyle Anderson', 'Nickeil Alexander-Walker', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'Monte Morris', 'T.J. Warren']",12.86,14.95,2.98,2.77,104.0,115.7,
20240521,IND,W,133,128,8,2,2,BOS,True,88.5,0.6,13.6,29.0,0.18,123.67,92.77,0.54,10.07,25.33,0.18,117.3,"['Jrue Holiday', 'Jayson Tatum', 'Jaylen Brown', 'Derrick White', 'Al Horford']","['Payton Pritchard', 'Luke Kornet', 'Sam Hauser', 'Oshae Brissett', 'Svi Mykhailiuk', 'Neemias Queta', 'Jaden Springer', 'Jordan Walsh']","['Pascal Siakam', 'Tyrese Haliburton', 'Aaron Nesmith', 'Myles Turner', 'Andrew Nembhard']","['T.J. McConnell', 'Obi Toppin', 'Ben Sheppard', 'Isaiah Jackson', 'Jalen Smith', 'Kendall Brown', 'James Johnson', 'Doug McDermott', 'Jarace Walker']",15.45,14.65,3.08,2.87,126.0,119.3,
20240519,IND,L,109,130,7,5,-1,NYK,True,92.0,0.47,9.47,33.63,0.21,113.87,92.77,0.54,10.07,25.33,0.18,117.3,"['Donte DiVincenzo', 'Josh Hart', 'Isaiah Hartenstein', 'Jalen Brunson', 'OG Anunoby']","['Miles McBride', 'Precious Achiuwa', 'Alec Burks', 'DaQuan Jeffries', 'Shake Milton', 'Jericho Sims', 'Mamadi Diakite']","['Pascal Siakam', 'Andrew Nembhard', 'Myles Turner', 'Tyrese Haliburton', 'Aaron Nesmith']","['Ben Sheppard', 'T.J. McConnell', 'Obi Toppin', 'Isaiah Jackson', 'Kendall Brown', 'Jarace Walker', 'James Johnson', 'Doug McDermott', 'Jalen Smith']",11.5,12.63,5.64,3.23,104.3,109.3,
20240519,MIN,L,90,98,7,4,-1,DEN,True,90.63,0.53,11.93,18.3,0.16,109.3,,,,,,,"['Nikola Jokić', 'Jamal Murray', 'Aaron Gordon', 'Kentavious Caldwell-Pope', 'Michael Porter Jr.']","['Christian Braun', 'Justin Holiday', 'Reggie Jackson', 'DeAndre Jordan', 'Zeke Nnaji', 'Jalen Pickett', 'Julian Strawther', 'Hunter Tyson', 'Peyton Watson']","['Anthony Edwards', 'Jaden McDaniels', 'Karl-Anthony Towns', 'Mike Conley', 'Rudy Gobert']","['Naz Reid', 'Nickeil Alexander-Walker', 'Kyle Anderson', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'Monte Morris', 'T.J. Warren']",13.79,14.63,1.45,2.68,99.0,106.3,
20240518,DAL,L,116,117,6,3,-1,OKC,True,92.6,0.48,9.27,19.57,0.18,105.5,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Jalen Williams', 'Chet Holmgren', 'Luguentz Dort', 'Isaiah Joe']","['Cason Wallace', 'Jaylin Williams', 'Josh Giddey', 'Aaron Wiggins', 'Kenrich Williams', 'Bismack Biyombo', 'Ousmane Dieng', 'Gordon Hayward', 'Mike Muscala', 'Lindy Waters III']","['Luka Dončić', 'Kyrie Irving', 'Derrick Jones Jr.', 'P.J. Washington', 'Daniel Gafford']","['Dereck Lively II', 'Josh Green', 'Jaden Hardy', 'Tim Hardaway Jr.', 'Dante Exum', 'A.J. Lawson', 'Markieff Morris', 'Dwight Powell']",12.9,12.48,1.8,2.46,97.7,101.7,
20240517,IND,L,103,116,7,4,1,NYK,True,93.23,0.49,10.77,32.73,0.2,113.37,92.77,0.54,10.07,25.33,0.18,117.3,"['Donte DiVincenzo', 'Jalen Brunson', 'Miles McBride', 'Isaiah Hartenstein', 'Josh Hart']","['Precious Achiuwa', 'Alec Burks', 'Shake Milton', 'Jericho Sims', 'DaQuan Jeffries', 'Mamadi Diakite', 'OG Anunoby']","['Andrew Nembhard', 'Tyrese Haliburton', 'Myles Turner', 'Aaron Nesmith', 'Pascal Siakam']","['Ben Sheppard', 'Obi Toppin', 'T.J. McConnell', 'Isaiah Jackson', 'Kendall Brown', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker', 'James Johnson']",10.83,12.79,6.09,2.55,105.3,107.7,
20240516,MIN,L,70,115,7,3,3,DEN,True,90.1,0.63,11.77,20.47,0.18,127.23,,,,,,,"['Nikola Jokić', 'Jamal Murray', 'Michael Porter Jr.', 'Kentavious Caldwell-Pope', 'Aaron Gordon']","['Christian Braun', 'Justin Holiday', 'Reggie Jackson', 'Peyton Watson', 'Julian Strawther', 'Hunter Tyson', 'Zeke Nnaji', 'Jalen Pickett', 'DeAndre Jordan']","['Anthony Edwards', 'Mike Conley', 'Jaden McDaniels', 'Rudy Gobert', 'Karl-Anthony Towns']","['Naz Reid', 'Nickeil Alexander-Walker', 'Kyle Anderson', 'Monte Morris', 'Luka Garza', 'Jordan McLaughlin', 'Wendell Moore Jr.', 'Josh Minott', 'Leonard Miller', 'T.J. Warren']",16.91,12.07,2.21,1.9,114.7,98.0,
20240515,DAL,L,92,104,6,2,1,OKC,True,95.63,0.49,10.03,20.3,0.2,108.4,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Jalen Williams', 'Chet Holmgren', 'Luguentz Dort', 'Isaiah Joe']","['Cason Wallace', 'Josh Giddey', 'Aaron Wiggins', 'Jaylin Williams', 'Ousmane Dieng', 'Bismack Biyombo', 'Gordon Hayward', 'Mike Muscala', 'Lindy Waters III', 'Kenrich Williams']","['Luka Dončić', 'Kyrie Irving', 'P.J. Washington', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Josh Green', 'Jaden Hardy', 'Tim Hardaway Jr.', 'Dante Exum', 'A.J. Lawson', 'Dwight Powell', 'Markieff Morris']",13.39,13.15,2.18,2.55,103.7,106.7,
20240515,CLE,W,113,98,7,2,2,BOS,True,90.27,0.54,11.3,22.57,0.22,114.17,98.77,0.54,13.9,22.87,0.24,113.93,"['Jayson Tatum', 'Jrue Holiday', 'Jaylen Brown', 'Derrick White', 'Al Horford']","['Payton Pritchard', 'Luke Kornet', 'Sam Hauser', 'Oshae Brissett', 'Svi Mykhailiuk', 'Neemias Queta', 'Jaden Springer', 'Xavier Tillman Sr.', 'Jordan Walsh']","['Max Strus', 'Darius Garland', 'Evan Mobley', 'Dean Wade', 'Isaac Okoro']","['Marcus Morris', 'Sam Merrill', 'Georges Niang', 'Tristan Thompson', 'Jarrett Allen', 'Damian Jones', 'Caris LeVert', 'Donovan Mitchell']",12.87,8.81,2.99,8.14,103.0,104.3,
20240514,IND,W,121,91,6,4,-2,NYK,True,93.33,0.53,11.67,30.07,0.22,116.43,92.77,0.54,10.07,25.33,0.18,117.3,"['Jalen Brunson', 'Miles McBride', 'Josh Hart', 'Isaiah Hartenstein', 'Donte DiVincenzo']","['Alec Burks', 'Precious Achiuwa', 'Shake Milton', 'DaQuan Jeffries', 'Jericho Sims', 'Mamadi Diakite', 'OG Anunoby']","['Tyrese Haliburton', 'Pascal Siakam', 'Myles Turner', 'Aaron Nesmith', 'Andrew Nembhard']","['Ben Sheppard', 'Obi Toppin', 'T.J. McConnell', 'Isaiah Jackson', 'Jalen Smith', 'Doug McDermott', 'Jarace Walker', 'Kendall Brown', 'James Johnson']",11.68,13.11,5.54,4.06,108.3,117.7,
20240514,MIN,W,112,97,6,3,2,DEN,True,89.9,0.56,13.53,24.4,0.17,115.6,,,,,,,"['Jamal Murray', 'Nikola Jokić', 'Kentavious Caldwell-Pope', 'Michael Porter Jr.', 'Aaron Gordon']","['Christian Braun', 'Justin Holiday', 'Reggie Jackson', 'Peyton Watson', 'DeAndre Jordan', 'Zeke Nnaji', 'Jalen Pickett', 'Julian Strawther', 'Hunter Tyson']","['Anthony Edwards', 'Rudy Gobert', 'Nickeil Alexander-Walker', 'Karl-Anthony Towns', 'Jaden McDaniels']","['Naz Reid', 'Kyle Anderson', 'Monte Morris', 'Mike Conley', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'T.J. Warren']",13.57,11.07,2.21,2.89,104.0,101.0,
20240513,DAL,W,100,96,5,2,-2,OKC,True,95.47,0.53,10.9,23.93,0.2,114.6,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Jalen Williams', 'Luguentz Dort', 'Chet Holmgren', 'Josh Giddey']","['Cason Wallace', 'Isaiah Joe', 'Aaron Wiggins', 'Jaylin Williams', 'Kenrich Williams', 'Bismack Biyombo', 'Ousmane Dieng', 'Gordon Hayward', 'Mike Muscala', 'Lindy Waters III']","['Luka Dončić', 'P.J. Washington', 'Kyrie Irving', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Tim Hardaway Jr.', 'Josh Green', 'Dante Exum', 'Jaden Hardy', 'A.J. Lawson', 'Markieff Morris', 'Dwight Powell']",12.7,13.18,3.4,2.08,109.3,106.3,
20240513,CLE,W,109,102,6,2,1,BOS,True,90.23,0.55,9.27,22.6,0.17,118.17,98.77,0.54,13.9,22.87,0.24,113.93,"['Jayson Tatum', 'Jrue Holiday', 'Jaylen Brown', 'Derrick White', 'Al Horford']","['Payton Pritchard', 'Luke Kornet', 'Sam Hauser', 'Oshae Brissett', 'Svi Mykhailiuk', 'Neemias Queta', 'Jaden Springer', 'Xavier Tillman Sr.', 'Jordan Walsh']","['Max Strus', 'Darius Garland', 'Evan Mobley', 'Caris LeVert', 'Isaac Okoro']","['Dean Wade', 'Sam Merrill', 'Tristan Thompson', 'Georges Niang', 'Jarrett Allen', 'Damian Jones', 'Donovan Mitchell', 'Marcus Morris']",13.69,8.94,3.05,6.46,106.7,102.0,
20240512,MIN,W,115,107,5,3,1,DEN,True,90.53,0.53,13.6,22.27,0.19,109.0,,,,,,,"['Aaron Gordon', 'Nikola Jokić', 'Jamal Murray', 'Michael Porter Jr.', 'Kentavious Caldwell-Pope']","['Christian Braun', 'Justin Holiday', 'Reggie Jackson', 'DeAndre Jordan', 'Zeke Nnaji', 'Jalen Pickett', 'Julian Strawther', 'Hunter Tyson', 'Peyton Watson']","['Anthony Edwards', 'Karl-Anthony Towns', 'Jaden McDaniels', 'Rudy Gobert', 'Mike Conley']","['Nickeil Alexander-Walker', 'Naz Reid', 'Kyle Anderson', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'Monte Morris', 'T.J. Warren']",12.85,11.65,1.98,2.45,98.7,100.7,
20240512,IND,L,89,121,6,3,-1,NYK,True,93.1,0.61,12.27,29.1,0.23,127.73,92.77,0.54,10.07,25.33,0.18,117.3,"['Donte DiVincenzo', 'Jalen Brunson', 'Precious Achiuwa', 'Josh Hart', 'Isaiah Hartenstein']","['Miles McBride', 'Alec Burks', 'Jericho Sims', 'Shake Milton', 'DaQuan Jeffries', 'Mamadi Diakite', 'OG Anunoby']","['Tyrese Haliburton', 'Myles Turner', 'Aaron Nesmith', 'Pascal Siakam', 'Andrew Nembhard']","['T.J. McConnell', 'Isaiah Jackson', 'Ben Sheppard', 'Obi Toppin', 'Doug McDermott', 'Jalen Smith', 'Kendall Brown', 'Jarace Walker', 'James Johnson']",16.25,13.07,4.0,4.38,119.0,116.3,
20240511,CLE,W,106,93,5,2,-1,BOS,True,92.6,0.57,10.0,22.13,0.2,119.37,98.77,0.54,13.9,22.87,0.24,113.93,"['Jayson Tatum', 'Jaylen Brown', 'Al Horford', 'Jrue Holiday', 'Derrick White']","['Payton Pritchard', 'Sam Hauser', 'Luke Kornet', 'Oshae Brissett', 'Svi Mykhailiuk', 'Jaden Springer', 'Jordan Walsh', 'Neemias Queta', 'Xavier Tillman Sr.']","['Donovan Mitchell', 'Darius Garland', 'Max Strus', 'Evan Mobley', 'Isaac Okoro']","['Caris LeVert', 'Dean Wade', 'Sam Merrill', 'Marcus Morris', 'Tristan Thompson', 'Jarrett Allen', 'Damian Jones', 'Georges Niang']",13.27,12.63,4.21,6.04,106.0,106.0,
20240511,DAL,L,101,105,5,1,-1,OKC,True,98.23,0.57,10.6,27.97,0.18,122.63,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Luguentz Dort', 'Jalen Williams', 'Chet Holmgren', 'Josh Giddey']","['Aaron Wiggins', 'Isaiah Joe', 'Cason Wallace', 'Jaylin Williams', 'Gordon Hayward', 'Bismack Biyombo', 'Ousmane Dieng', 'Mike Muscala', 'Lindy Waters III', 'Kenrich Williams']","['Kyrie Irving', 'P.J. Washington', 'Luka Dončić', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Tim Hardaway Jr.', 'Josh Green', 'Dante Exum', 'Jaden Hardy', 'A.J. Lawson', 'Markieff Morris', 'Dwight Powell']",12.89,14.05,2.97,2.35,120.7,100.0,
20240510,IND,L,106,111,6,2,3,NYK,True,92.57,0.6,10.7,33.9,0.22,132.93,92.77,0.54,10.07,25.33,0.18,117.3,"['Donte DiVincenzo', 'Josh Hart', 'Isaiah Hartenstein', 'Jalen Brunson', 'Precious Achiuwa']","['Miles McBride', 'Alec Burks', 'Jericho Sims', 'OG Anunoby', 'Mamadi Diakite', 'DaQuan Jeffries', 'Shake Milton']","['Aaron Nesmith', 'Tyrese Haliburton', 'Myles Turner', 'Andrew Nembhard', 'Pascal Siakam']","['T.J. McConnell', 'Obi Toppin', 'Ben Sheppard', 'Isaiah Jackson', 'Kendall Brown', 'James Johnson', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker']",18.03,11.58,2.9,5.77,120.7,121.0,
20240510,MIN,W,117,90,4,3,-2,DEN,True,91.77,0.51,14.3,22.33,0.15,104.07,,,,,,,"['Nikola Jokić', 'Jamal Murray', 'Kentavious Caldwell-Pope', 'Aaron Gordon', 'Michael Porter Jr.']","['Justin Holiday', 'Christian Braun', 'Reggie Jackson', 'Peyton Watson', 'Zeke Nnaji', 'Julian Strawther', 'Hunter Tyson', 'Jalen Pickett', 'DeAndre Jordan']","['Anthony Edwards', 'Karl-Anthony Towns', 'Mike Conley', 'Rudy Gobert', 'Jaden McDaniels']","['Nickeil Alexander-Walker', 'Naz Reid', 'Kyle Anderson', 'Jordan McLaughlin', 'Luka Garza', 'Monte Morris', 'Josh Minott', 'T.J. Warren', 'Leonard Miller', 'Wendell Moore Jr.']",12.19,15.57,1.75,2.4,98.3,106.3,
20240509,DAL,L,110,119,5,0,5,OKC,True,98.97,0.59,10.57,27.63,0.19,126.9,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Jalen Williams', 'Chet Holmgren', 'Luguentz Dort', 'Josh Giddey']","['Cason Wallace', 'Aaron Wiggins', 'Isaiah Joe', 'Jaylin Williams', 'Gordon Hayward', 'Ousmane Dieng', 'Bismack Biyombo', 'Mike Muscala', 'Lindy Waters III', 'Kenrich Williams']","['Kyrie Irving', 'Luka Dončić', 'P.J. Washington', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Tim Hardaway Jr.', 'Josh Green', 'Dante Exum', 'Jaden Hardy', 'A.J. Lawson', 'Dwight Powell', 'Markieff Morris']",13.33,12.45,3.33,3.12,126.0,100.0,
20240509,CLE,L,94,118,5,1,4,BOS,True,92.93,0.58,11.1,25.6,0.18,121.9,98.77,0.54,13.9,22.87,0.24,113.93,"['Jayson Tatum', 'Jrue Holiday', 'Jaylen Brown', 'Derrick White', 'Al Horford']","['Payton Pritchard', 'Luke Kornet', 'Xavier Tillman Sr.', 'Sam Hauser', 'Oshae Brissett', 'Jaden Springer', 'Jordan Walsh', 'Svi Mykhailiuk', 'Neemias Queta']","['Max Strus', 'Donovan Mitchell', 'Darius Garland', 'Evan Mobley', 'Isaac Okoro']","['Caris LeVert', 'Marcus Morris', 'Georges Niang', 'Tristan Thompson', 'Sam Merrill', 'Damian Jones', 'Jarrett Allen']",14.83,11.93,5.87,4.56,113.3,102.3,
20240508,IND,W,130,121,5,2,2,NYK,True,92.53,0.56,11.73,26.4,0.22,120.73,92.77,0.54,10.07,25.33,0.18,117.3,"['Josh Hart', 'Donte DiVincenzo', 'Isaiah Hartenstein', 'Jalen Brunson', 'OG Anunoby']","['Precious Achiuwa', 'Miles McBride', 'Alec Burks', 'Mamadi Diakite', 'DaQuan Jeffries', 'Shake Milton', 'Jericho Sims']","['Pascal Siakam', 'Tyrese Haliburton', 'Aaron Nesmith', 'Myles Turner', 'Andrew Nembhard']","['T.J. McConnell', 'Obi Toppin', 'Ben Sheppard', 'Isaiah Jackson', 'Kendall Brown', 'James Johnson', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker']",17.13,10.49,1.64,4.9,113.7,115.7,
20240507,CLE,W,120,95,4,1,-1,BOS,True,90.33,0.56,10.37,24.77,0.2,119.6,98.77,0.54,13.9,22.87,0.24,113.93,"['Jrue Holiday', 'Jayson Tatum', 'Jaylen Brown', 'Derrick White', 'Al Horford']","['Payton Pritchard', 'Luke Kornet', 'Sam Hauser', 'Xavier Tillman Sr.', 'Neemias Queta', 'Oshae Brissett', 'Svi Mykhailiuk', 'Jaden Springer', 'Jordan Walsh']","['Donovan Mitchell', 'Darius Garland', 'Max Strus', 'Evan Mobley', 'Isaac Okoro']","['Caris LeVert', 'Sam Merrill', 'Tristan Thompson', 'Marcus Morris', 'Georges Niang', 'Jarrett Allen', 'Damian Jones']",13.64,12.71,5.61,4.72,113.3,108.3,
20240507,DAL,W,117,95,4,0,5,OKC,True,105.5,0.59,10.57,20.17,0.17,122.7,90.83,0.51,12.23,27.83,0.22,113.8,"['Shai Gilgeous-Alexander', 'Jalen Williams', 'Chet Holmgren', 'Luguentz Dort', 'Josh Giddey']","['Aaron Wiggins', 'Cason Wallace', 'Jaylin Williams', 'Isaiah Joe', 'Gordon Hayward', 'Ousmane Dieng', 'Lindy Waters III', 'Kenrich Williams', 'Bismack Biyombo', 'Mike Muscala']","['Luka Dončić', 'Kyrie Irving', 'Derrick Jones Jr.', 'Daniel Gafford', 'P.J. Washington']","['Josh Green', 'Tim Hardaway Jr.', 'Dereck Lively II', 'Dante Exum', 'A.J. Lawson', 'Jaden Hardy', 'Dwight Powell', 'Markieff Morris']",15.07,13.61,2.83,3.31,124.0,117.0,
20240506,IND,W,121,117,4,2,-2,NYK,True,90.97,0.51,10.8,28.77,0.19,114.17,92.77,0.54,10.07,25.33,0.18,117.3,"['Josh Hart', 'Donte DiVincenzo', 'Jalen Brunson', 'OG Anunoby', 'Isaiah Hartenstein']","['Mitchell Robinson', 'Miles McBride', 'Precious Achiuwa', 'Alec Burks', 'Mamadi Diakite', 'DaQuan Jeffries', 'Shake Milton', 'Jericho Sims']","['Pascal Siakam', 'Tyrese Haliburton', 'Myles Turner', 'Aaron Nesmith', 'Andrew Nembhard']","['T.J. McConnell', 'Obi Toppin', 'Ben Sheppard', 'Isaiah Jackson', 'Kendall Brown', 'James Johnson', 'Doug McDermott', 'Jalen Smith', 'Jarace Walker']",14.62,12.3,2.58,4.1,115.3,123.3,
20240506,MIN,L,80,106,4,2,-1,DEN,True,95.53,0.54,12.7,16.7,0.18,110.03,,,,,,,"['Michael Porter Jr.', 'Nikola Jokić', 'Jamal Murray', 'Aaron Gordon', 'Kentavious Caldwell-Pope']","['Justin Holiday', 'Christian Braun', 'Reggie Jackson', 'Peyton Watson', 'Jalen Pickett', 'Julian Strawther', 'Zeke Nnaji', 'Hunter Tyson', 'DeAndre Jordan']","['Anthony Edwards', 'Karl-Anthony Towns', 'Mike Conley', 'Jaden McDaniels', 'Kyle Anderson']","['Nickeil Alexander-Walker', 'Naz Reid', 'Monte Morris', 'Josh Minott', 'Luka Garza', 'Wendell Moore Jr.', 'Jordan McLaughlin', 'Leonard Miller', 'T.J. Warren']",15.43,13.95,1.37,2.16,104.3,108.0,
20240505,CLE,L,94,106,3,3,1,ORL,True,94.67,0.54,14.33,24.63,0.24,112.0,98.77,0.54,13.9,22.87,0.24,113.93,"['Paolo Banchero', 'Jalen Suggs', 'Franz Wagner', 'Wendell Carter Jr.', 'Gary Harris']","['Jonathan Isaac', 'Markelle Fultz', 'Cole Anthony', 'Moritz Wagner', 'Joe Ingles', 'Goga Bitadze', 'Anthony Black', 'Caleb Houstan', 'Jett Howard', 'Chuma Okeke']","['Donovan Mitchell', 'Evan Mobley', 'Isaac Okoro', 'Max Strus', 'Darius Garland']","['Caris LeVert', 'Sam Merrill', 'Marcus Morris', 'Tristan Thompson', 'Georges Niang', 'Jarrett Allen', 'Damian Jones']",11.55,11.43,2.97,4.34,106.0,96.3,
20240504,MIN,L,99,106,4,1,3,DEN,True,96.6,0.53,12.37,24.67,0.18,113.37,,,,,,,"['Nikola Jokić', 'Michael Porter Jr.', 'Kentavious Caldwell-Pope', 'Jamal Murray', 'Aaron Gordon']","['Christian Braun', 'Justin Holiday', 'Reggie Jackson', 'Peyton Watson', 'DeAndre Jordan', 'Zeke Nnaji', 'Jalen Pickett', 'Julian Strawther', 'Hunter Tyson']","['Anthony Edwards', 'Jaden McDaniels', 'Rudy Gobert', 'Mike Conley', 'Karl-Anthony Towns']","['Naz Reid', 'Nickeil Alexander-Walker', 'Kyle Anderson', 'Monte Morris', 'Luka Garza', 'Jordan McLaughlin', 'Leonard Miller', 'Josh Minott', 'Wendell Moore Jr.', 'T.J. Warren']",16.73,16.21,1.07,2.28,109.7,110.0,
20240503,CLE,W,103,96,2,3,-1,ORL,True,94.07,0.58,13.03,25.13,0.21,119.17,98.77,0.54,13.9,22.87,0.24,113.93,"['Paolo Banchero', 'Franz Wagner', 'Wendell Carter Jr.', 'Jalen Suggs', 'Jonathan Isaac']","['Markelle Fultz', 'Cole Anthony', 'Moritz Wagner', 'Joe Ingles', 'Goga Bitadze', 'Anthony Black', 'Gary Harris', 'Caleb Houstan', 'Jett Howard', 'Chuma Okeke']","['Darius Garland', 'Donovan Mitchell', 'Max Strus', 'Evan Mobley', 'Marcus Morris']","['Isaac Okoro', 'Tristan Thompson', 'Georges Niang', 'Caris LeVert', 'Jarrett Allen', 'Damian Jones', 'Sam Merrill']",13.77,9.15,2.35,3.87,112.0,92.0,
20240503,LAC,W,114,101,3,2,1,DAL,True,91.33,0.56,11.27,28.1,0.19,122.13,95.07,0.58,9.4,25.47,0.22,124.6,"['Luka Dončić', 'Kyrie Irving', 'Derrick Jones Jr.', 'P.J. Washington', 'Daniel Gafford']","['Dereck Lively II', 'Josh Green', 'Dante Exum', 'Maxi Kleber', 'Jaden Hardy', 'A.J. Lawson', 'Dwight Powell', 'Markieff Morris']","['James Harden', 'Paul George', 'Terance Mann', 'Ivica Zubac', 'P.J. Tucker']","['Norman Powell', 'Russell Westbrook', 'Amir Coffey', 'Mason Plumlee', 'Brandon Boston Jr.', 'Kobe Brown', 'Bones Hyland', 'Daniel Theis']",12.7,10.19,3.91,5.15,111.7,99.7,
20240502,MIL,W,120,98,3,2,-1,IND,True,91.47,0.55,9.03,24.37,0.14,119.03,97.33,0.55,8.9,25.3,0.17,120.97,"['Andrew Nembhard', 'Pascal Siakam', 'Tyrese Haliburton', 'Aaron Nesmith', 'Myles Turner']","['Obi Toppin', 'T.J. McConnell', 'Ben Sheppard', 'Isaiah Jackson', 'Jarace Walker', 'Kendall Brown', 'Doug McDermott', 'James Johnson', 'Jalen Smith']","['Patrick Beverley', 'Khris Middleton', 'Bobby Portis', 'Damian Lillard', 'Brook Lopez']","['Malik Beasley', 'Pat Connaughton', 'A.J. Green', 'Andre Jackson Jr.', 'Danilo Gallinari', 'Thanasis Antetokounmpo', 'MarJon Beauchamp', 'Chris Livingston', 'Jae Crowder']",13.79,16.83,3.01,3.52,113.0,115.3,
20240502,PHI,W,118,115,3,2,-1,NYK,True,91.37,0.52,10.93,24.83,0.17,112.07,95.9,0.48,12.93,21.13,0.18,101.83,"['Donte DiVincenzo', 'Josh Hart', 'OG Anunoby', 'Jalen Brunson', 'Isaiah Hartenstein']","['Mitchell Robinson', 'Miles McBride', 'Precious Achiuwa', 'Alec Burks', 'Mamadi Diakite', 'DaQuan Jeffries', 'Shake Milton', 'Jericho Sims']","['Tyrese Maxey', 'Kelly Oubre Jr.', 'Joel Embiid', 'Tobias Harris', 'Kyle Lowry']","['Nicolas Batum', 'Buddy Hield', 'Cameron Payne', 'Paul Reed', 'Mo Bamba', 'Ricky Council IV', 'Jeff Dowtin', 'KJ Martin', ""De'Anthony Melton""]",13.07,15.92,2.58,2.84,105.7,109.7,
20240501,LAC,W,123,93,2,2,-1,DAL,True,90.17,0.53,12.67,28.93,0.22,113.77,95.07,0.58,9.4,25.47,0.22,124.6,"['Luka Dončić', 'Kyrie Irving', 'P.J. Washington', 'Derrick Jones Jr.', 'Daniel Gafford']","['Dereck Lively II', 'Maxi Kleber', 'Josh Green', 'Dante Exum', 'A.J. Lawson', 'Jaden Hardy', 'Dwight Powell', 'Markieff Morris']","['James Harden', 'Paul George', 'Terance Mann', 'Amir Coffey', 'Ivica Zubac']","['Norman Powell', 'Mason Plumlee', 'Russell Westbrook', 'P.J. Tucker', 'Bones Hyland', 'Brandon Boston Jr.', 'Kobe Brown', 'Daniel Theis']",12.77,10.79,2.96,6.68,102.7,99.7,
