Unnamed: 0,Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp,PCA_Team_1,PCA_Opp_1
3296,3,L,104,128,14,41,25,False,1.0,123.0,122.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3297,26,L,98,112,14,42,25,False,-1.0,102.7,130.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3298,8,L,131,138,14,43,25,False,1.0,127.0,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3299,0,L,106,125,14,44,25,False,1.0,121.0,122.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3300,5,L,109,117,14,45,25,False,3.0,104.3,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3301,4,L,110,120,14,46,25,False,-1.0,111.3,127.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3302,6,L,116,142,14,47,25,False,-1.0,118.0,126.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3303,27,L,102,118,14,48,25,False,1.0,111.3,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3304,27,W,102,94,14,47,25,False,-16.0,110.7,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3305,11,W,110,99,15,47,25,False,1.0,121.0,128.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3306,10,L,110,122,16,49,25,False,1.0,121.7,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3307,10,L,110,142,16,50,25,False,-1.0,117.3,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3308,7,W,128,120,16,49,25,False,-4.0,108.7,112.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3309,6,L,128,137,18,52,25,False,-15.0,120.3,132.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3310,14,L,120,126,18,53,25,False,-3.0,121.3,126.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3311,0,W,126,118,18,52,25,False,-12.0,116.0,123.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3312,16,L,94,130,19,55,25,False,1.0,108.0,102.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3313,28,L,124,136,19,56,25,False,-6.0,126.3,126.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3314,1,L,93,137,19,57,25,False,-1.0,103.7,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3315,27,L,117,128,19,58,25,False,1.0,110.0,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3316,9,L,115,130,19,59,25,False,-4.0,100.7,125.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3317,17,L,131,151,21,61,25,False,2.0,114.7,112.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3318,6,W,138,117,21,60,25,False,-1.0,123.0,135.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3319,5,W,108,105,0,0,26,False,1.0,104.0,117.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3320,2,L,105,109,1,2,26,False,2.0,123.7,112.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3321,15,L,109,112,1,3,26,False,-1.0,114.3,113.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3322,15,W,98,90,1,2,26,False,-2.0,109.3,110.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3323,0,W,139,109,3,3,26,False,1.0,114.3,116.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3324,6,L,110,111,5,5,26,False,-2.0,96.5,102.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3325,3,W,113,104,5,4,26,False,-1.0,110.3,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3326,3,L,97,111,6,6,26,False,1.0,113.0,112.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3327,10,W,116,109,6,5,26,False,3.0,128.0,117.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3328,11,L,104,118,7,8,26,False,2.0,108.3,99.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3329,8,W,115,111,7,7,26,False,-1.0,104.7,112.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3330,15,W,112,104,8,7,26,False,1.0,105.3,105.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3331,0,L,122,124,9,9,26,False,1.0,119.0,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3332,2,L,98,112,9,10,26,False,-1.0,115.7,104.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3333,6,W,105,100,9,9,26,False,-1.0,101.0,105.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3334,5,W,100,88,10,9,26,False,1.0,107.0,104.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3335,2,L,105,114,11,12,26,False,-2.0,104.0,109.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3336,1,L,110,116,12,13,26,False,3.0,100.0,108.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3337,13,W,126,113,12,12,26,False,-1.0,118.5,115.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3338,2,L,116,119,13,17,26,False,-2.0,102.7,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3339,9,L,110,126,13,18,26,False,1.0,111.5,109.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3340,5,W,118,107,14,18,26,False,2.0,108.3,99.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3341,12,L,113,124,15,20,26,False,5.0,109.5,104.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3342,14,L,106,119,15,21,26,False,-3.0,108.5,105.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3343,11,L,114,122,16,22,26,False,-2.0,110.7,107.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3344,16,L,101,104,16,23,26,False,1.0,105.7,100.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3345,4,W,132,120,17,23,26,False,-1.0,111.3,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3346,4,W,124,114,18,23,26,False,2.0,113.7,115.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3347,0,L,103,114,19,25,26,False,-1.0,126.3,113.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3348,16,L,122,130,20,26,26,False,-2.0,107.0,103.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3349,17,L,126,128,20,27,26,False,4.0,114.0,96.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3350,1,L,104,106,20,28,26,False,-1.0,107.3,112.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3351,9,L,117,129,22,29,26,False,-5.0,111.0,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3352,27,L,128,131,23,31,26,False,5.0,112.5,113.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3353,10,W,117,111,23,30,26,False,1.0,124.0,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3354,14,W,106,103,24,30,26,False,-2.0,107.7,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3355,27,L,116,122,26,32,26,False,-2.0,117.7,119.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3356,8,W,119,118,26,31,26,False,1.0,102.7,107.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3357,8,W,95,91,29,31,26,False,1.0,113.3,112.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3358,5,L,93,118,30,33,26,False,2.0,108.7,100.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3359,3,W,104,98,30,32,26,False,-1.0,103.0,109.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3360,28,L,108,119,31,34,26,False,1.0,106.7,98.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3361,28,W,116,109,31,33,26,False,-1.0,106.3,104.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3362,7,L,113,118,32,35,26,False,3.0,118.0,112.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3363,12,L,100,108,32,36,26,False,-1.0,110.7,110.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3364,13,L,112,122,32,37,26,False,1.0,121.0,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3365,7,W,125,110,32,36,26,False,-1.0,116.3,114.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3366,17,W,122,107,34,36,26,False,-2.0,118.0,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3367,16,L,111,118,35,38,26,False,-1.0,108.7,110.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3368,11,L,114,118,35,39,26,False,-1.0,116.3,110.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3369,8,W,118,97,35,38,26,False,4.0,109.7,106.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3370,28,W,114,104,36,38,26,False,1.0,111.0,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3371,15,W,106,92,37,38,26,False,2.0,106.3,102.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3372,4,W,128,108,38,39,26,False,3.0,116.3,119.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3373,4,W,120,100,39,39,26,False,1.0,128.0,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3374,1,L,93,97,40,41,26,False,-3.0,109.7,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3375,1,L,102,121,40,42,26,False,-1.0,102.3,106.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3376,16,W,121,105,40,41,26,False,-1.0,111.3,117.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3377,3,L,105,109,41,43,26,False,1.0,104.7,104.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3378,7,W,123,102,0,0,27,False,1.0,116.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3379,17,W,132,126,1,0,27,False,-5.0,118.0,116.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3380,10,L,108,114,3,2,27,False,3.0,126.0,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3381,10,W,109,101,3,1,27,False,-1.0,125.0,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3382,7,L,101,117,4,3,27,False,1.0,118.7,102.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3383,14,W,124,123,4,2,27,False,1.0,116.0,117.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3384,14,W,121,105,5,2,27,False,1.0,118.0,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3385,6,L,100,103,6,4,27,False,-2.0,91.0,99.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3386,13,W,130,116,6,3,27,False,1.0,106.0,105.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3387,12,W,110,102,7,3,27,False,-5.0,120.0,105.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3388,13,W,139,116,8,3,27,False,1.0,117.7,110.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3389,0,W,125,119,9,3,27,False,1.0,113.0,98.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3390,28,L,112,121,10,5,27,False,-2.0,113.0,103.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3391,12,L,114,121,12,8,27,False,2.0,115.3,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3392,8,L,116,125,12,9,27,False,1.0,113.5,113.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3393,9,L,118,129,12,10,27,False,-1.0,103.3,96.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3394,3,L,107,114,12,12,27,False,1.0,112.0,108.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3395,12,W,125,112,12,11,27,False,-1.0,113.0,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3396,11,W,139,119,13,11,27,False,-2.0,106.5,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3397,9,W,124,123,14,12,27,False,-3.0,112.0,108.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3398,17,L,108,118,15,14,27,False,2.0,119.3,120.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3399,7,L,110,115,15,15,27,False,-1.0,110.7,107.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3400,16,L,97,123,17,16,27,False,-1.0,109.0,106.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3401,5,L,99,122,17,17,27,False,-4.0,100.0,109.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3402,8,W,126,111,17,16,27,False,-2.0,114.3,117.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3403,28,W,120,112,18,16,27,False,-1.0,112.7,109.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3404,9,L,107,112,19,19,27,False,1.0,116.3,121.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3405,15,L,123,126,19,21,27,False,-2.0,110.0,114.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3406,10,W,131,114,19,21,27,False,1.0,116.3,114.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3407,3,L,118,126,20,23,27,False,-5.0,110.3,110.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3408,14,L,118,123,20,24,27,False,2.0,122.0,114.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3409,5,W,116,114,20,23,27,False,-2.0,99.7,113.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3410,17,W,126,125,22,24,27,False,-1.0,115.3,123.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3411,12,W,126,103,23,24,27,False,1.0,116.3,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3412,2,L,106,117,24,26,27,False,-1.0,115.5,108.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3413,4,W,120,102,24,25,27,False,-3.0,106.5,104.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3414,6,W,108,100,25,26,27,False,-1.0,91.0,101.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3415,0,L,108,115,27,28,27,False,4.0,117.0,105.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3416,6,L,111,124,27,29,27,False,1.0,101.3,100.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3417,17,L,118,143,27,30,27,False,1.0,122.0,123.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3418,11,W,123,117,28,30,27,False,2.0,117.3,118.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3419,14,L,111,117,29,32,27,False,-2.0,121.0,117.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3420,6,L,116,120,31,36,27,False,-2.0,106.3,109.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3421,4,W,119,111,32,35,27,False,1.0,111.0,103.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3422,15,L,115,119,33,37,27,False,-4.0,114.3,118.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3423,1,W,118,117,33,36,27,False,-2.0,117.0,127.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3424,16,L,116,144,35,39,27,False,-1.0,105.0,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3425,1,L,114,122,36,42,27,False,1.0,117.3,124.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3426,2,L,110,111,36,43,27,False,-1.0,112.3,111.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3427,13,L,133,135,36,44,27,False,3.0,130.3,113.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3428,7,W,118,114,36,44,27,False,-2.0,111.3,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3429,13,L,117,128,37,46,27,False,-3.0,134.0,122.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3430,11,W,114,107,0,0,28,False,1.0,117.0,117.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3431,3,W,102,100,1,0,28,False,-1.0,111.7,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3432,5,L,107,117,2,2,28,False,-2.0,99.0,100.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3433,8,W,120,99,2,1,28,False,1.0,106.3,101.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3434,11,L,117,127,3,3,28,False,1.0,118.3,114.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3435,1,L,94,112,3,4,28,False,-1.0,101.3,124.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3436,2,L,86,128,4,6,28,False,1.0,116.0,111.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3437,14,L,97,103,4,7,28,False,-5.0,105.0,101.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3438,4,W,108,100,4,6,28,False,-3.0,111.7,118.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3439,6,W,113,105,5,6,28,False,2.0,127.5,108.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3440,14,W,102,92,7,6,28,False,-2.0,102.3,101.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3441,15,W,107,106,8,7,28,False,-2.0,105.0,113.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3442,4,W,106,102,9,7,28,False,1.0,113.3,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3443,15,L,105,113,10,9,28,False,1.0,106.3,115.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3444,15,L,107,110,10,10,28,False,-1.0,104.0,113.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3445,1,L,121,130,10,11,28,False,-2.0,94.3,124.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3446,17,W,142,127,10,10,28,False,1.0,123.5,110.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3447,2,L,107,113,11,12,28,False,-1.0,105.3,114.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3448,4,L,116,117,11,13,28,False,2.0,107.3,108.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3449,13,L,119,130,11,14,28,False,1.0,118.0,120.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3450,3,L,111,115,11,15,28,False,2.0,106.0,112.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3451,11,L,111,121,11,16,28,False,-1.0,121.3,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3452,12,L,107,114,11,17,28,False,-1.0,112.0,115.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3453,2,L,100,112,11,18,28,False,-1.0,103.3,114.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3454,7,L,128,141,11,19,28,False,-5.0,108.0,120.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3455,12,L,93,102,11,20,28,False,-6.0,110.3,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3456,13,L,117,119,11,21,28,False,-3.0,118.3,123.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3457,16,W,118,95,16,21,28,False,-2.0,100.3,106.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3458,16,L,113,123,17,23,28,False,5.0,106.0,107.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3459,3,W,100,97,17,24,28,False,-4.0,102.3,107.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3460,9,L,118,127,18,27,28,False,2.0,117.5,120.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3461,6,W,127,126,20,26,28,False,2.0,122.7,107.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3462,10,W,108,103,21,26,28,False,-1.0,104.0,114.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3463,2,L,123,125,24,29,28,False,-7.0,97.7,117.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3464,5,L,91,114,24,30,28,False,-1.0,101.0,100.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3465,4,W,118,104,24,29,28,False,-2.0,110.0,106.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3466,11,W,127,113,25,29,28,False,-5.0,114.0,118.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3467,9,L,126,135,26,31,28,False,-2.0,117.7,122.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3468,17,W,114,106,27,30,28,False,1.0,129.7,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3469,3,L,82,102,28,33,28,False,1.0,104.3,104.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3470,0,W,119,116,28,32,28,False,-1.0,109.3,117.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3471,16,L,111,117,30,35,28,False,-1.0,111.0,110.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3472,8,W,119,117,30,34,28,False,1.0,112.0,103.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3473,0,L,120,122,31,36,28,False,1.0,112.0,117.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3474,0,L,107,114,31,37,28,False,-1.0,114.0,118.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3475,8,W,117,97,31,37,28,False,1.0,113.0,104.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3476,5,L,94,117,32,39,28,False,-3.0,94.7,107.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3477,7,L,104,118,32,42,28,False,-8.0,114.7,127.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3478,1,W,130,111,33,42,28,False,-3.0,105.7,128.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3479,16,L,128,140,34,46,28,False,-2.0,114.0,111.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3480,0,L,116,134,34,47,28,False,-2.0,115.3,117.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3481,15,W,114,108,34,46,28,False,-2.0,106.3,109.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3482,10,L,109,114,35,48,28,False,4.0,105.3,110.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3483,10,W,117,107,0,0,0,False,1.0,128.0,123.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3484,4,L,109,126,2,2,0,False,2.0,117.0,103.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3485,8,W,118,113,2,1,0,False,-1.0,111.0,113.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3486,8,W,136,112,3,1,0,False,1.0,109.7,116.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3487,16,L,115,123,4,3,0,False,-2.0,118.7,112.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3488,16,W,117,98,6,3,0,False,-1.0,117.0,120.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3489,16,W,121,106,8,5,0,False,3.0,115.7,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3490,1,L,101,126,9,7,0,False,-1.0,100.3,101.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3491,5,L,102,114,10,8,0,False,3.0,120.7,108.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3492,10,L,122,128,11,9,0,False,1.0,124.3,117.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3493,15,L,98,106,11,10,0,False,-2.0,97.0,105.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3494,7,W,117,109,12,10,0,False,-1.0,105.5,119.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3495,2,L,116,120,13,14,0,False,5.0,111.7,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3496,3,W,123,122,13,13,0,False,1.0,118.3,122.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3497,14,L,103,128,14,15,0,False,1.0,126.0,102.5,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3498,4,W,125,106,14,15,0,False,-1.0,115.7,115.0,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3499,3,L,108,110,16,17,0,False,1.0,120.3,119.3,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
3500,8,W,130,105,16,16,0,False,2.0,118.3,115.7,0.0,0.0,0.0,0.0,-1.7030788616871306,-1.7080872667162752
