Tm,Opp,Resultado,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10
121,130,L,0.16137635271283668,3.1567082241869064,-2.07244433181238,0.5595661646756093,1.7008953937561173,-1.0516105541187384,0.088336813865767,0.24815683964241694,-0.3202849422815552,-1.0184604720320378
120,102,W,1.039668611029482,0.7636595818234524,0.3758087072716226,2.2526281406498248,-0.39893950294587915,-0.6892026771731727,1.9161331473106213,-1.9621934509283847,0.11563443794027384,-0.21821262928211327
112,105,W,0.018520085844764434,-0.9222232777244511,-3.106393512865308,1.9381953912886503,0.3266173591519327,-0.28830156594797807,-0.27507624093905775,-1.2282902305478358,1.6274360400488028,-0.7005465115052918
128,117,W,1.537031539953868,-0.9751913814127606,-0.4185603598168418,1.8502052802378253,-1.062129124422805,-0.4712961545313944,-0.36842824377766,-0.4651792341619963,0.5796501154257779,1.5744985970042416
110,100,W,0.8991268562529923,-0.6608538600941622,-1.3822201125080267,1.3967630367986692,0.004487718754998211,1.027345025159513,-1.5882736013531262,-1.2885789569578014,1.198534951437808,-0.5663436835284508
123,140,L,0.41482166302498613,2.257674236259753,-1.798564969856285,0.27955375058767573,0.28878285741882087,-1.410708359729435,0.4060026405625111,-1.1824150000282025,1.5238056979865673,0.1081689793319086
111,117,L,0.30806034971668617,1.4179530637369113,-0.6065942151930986,0.3133841222098796,0.8497465234034508,-0.42868706457461236,-1.440158455661885,-2.062679872503334,-0.42558648397313326,0.470707547758313
104,130,L,1.551803660311342,-0.6526930601585572,-1.9164112766463135,1.4696317222344752,-0.3595848914564857,-0.2524451628985223,-1.4388876893903058,0.23277734172928485,-1.8518890895995666,0.7232098463869023
113,105,W,0.5582295383618865,-1.604405150796493,-3.2154200764571086,1.761549309418148,-0.9548597241166825,0.29477086445597656,-1.6886754703064768,-0.2884698953777624,1.1674630940619959,0.2638068330106872
118,120,L,0.41659850124090003,2.2057810373110405,1.1056399038672486,0.38587527300721514,-1.5374157442759093,-0.8476792073722759,-1.995527516437876,-3.3413353547516906,-0.045248017564934,0.4616435334413216
107,124,L,-1.257295782798597,3.163434271111173,-2.2025988233696765,1.1959786425908012,-2.835719440561575,-0.6990865348496292,-0.37162507499263114,0.28744504127951165,-0.3568692649367895,0.20201235344201673
117,115,W,2.9530536461096615,0.04487783399875946,-0.41000332567514275,1.521756740710207,1.2176911711228824,0.7263813046704288,0.6904829450691394,-0.6013221200953319,-1.7881552142943338,-0.8141755125335856
113,98,W,1.1058564240205528,-0.7109713814545936,-0.39149970181982596,1.8108461446511914,-0.6200727874714689,-1.0227212554643106,-0.6829402971208007,-0.4895676671694982,1.1613466506246424,1.6948069689860348
133,126,W,2.0502370851889244,-0.26565209746818474,-0.7949193639714339,1.3653775130278822,1.4751312294220058,1.3393658825571118,0.04205654514362088,-0.4698255926068512,0.7391999472124655,-1.4338332111801375
110,118,L,-0.838245784935174,2.25691584763905,-2.1920607623308,0.6456188291142668,-0.8073877407819366,-1.294951904951329,0.13385837652515153,-0.7618972542482205,1.9264517761021291,0.19039329946177094
121,118,W,1.5345937158675798,2.8046297381704606,0.7318036169166541,0.8353476783241661,-1.420744731613419,-1.2366732937246154,-0.11388033171034213,-0.3312725980007168,0.25498482407314244,1.3312843020021494
147,136,W,2.05886036674694,0.4503160703259052,1.5246670057466762,0.8541432888072924,-0.29577282576059977,-0.4604574398786554,-1.5993790501154885,-1.910634869031265,-1.0400542492809899,1.1789783493163999
107,77,W,2.162398664816378,-0.21342067246176713,-0.11426218426727802,2.7557612370911215,-3.858637366791421,0.6410368105672258,0.5645345641633671,0.4256873497100973,0.3178504899055337,-1.0424598277385495
130,122,W,-0.513155028538155,3.292479803678411,-2.050082136329985,-0.9668827021969051,2.1382191815920177,0.28235560914890906,-1.243846222472032,-0.615401397242093,1.6869377288195246,-0.6429843869710055
117,127,L,1.6219113687800064,0.009688232635672887,-0.04988347780557577,0.6816930236388075,1.2969946392977532,-0.16266131608280038,-0.6892009037051701,-1.658236968352887,2.1143894439780078,0.23780125402397453
122,109,W,1.8888275528848866,0.6920887847024544,-0.24384670708643014,0.9231129734282263,-1.5499206640047964,-0.7410978994459377,-2.0979956634102446,-1.1058443147759613,1.3068833220269696,-0.25534967504772094
110,142,L,0.2662400690785576,0.6538373514481017,-2.958749593498297,0.305219311092752,0.43393681867646067,-1.6717347269484957,-1.2745549241581617,-1.1052256609687878,-1.7029582996512174,0.6161169751900107
113,103,W,0.4694589120850778,1.5527407429767752,-0.04513220425611854,1.4316609861918097,-0.8954836761902125,-0.18838256317898477,2.4722925430122906,-2.1624838230277836,-0.3715352176893104,-0.24273015233189824
116,96,W,2.070835013417491,-0.027339020464687915,-0.8536986938765065,2.167223203137678,-0.037148511708851396,1.0673244063348115,1.7732220480425014,-0.22630704445055297,-0.7444920079871191,-1.5802822113953556
97,116,L,-0.5229382353534516,0.34343395814320365,-2.2953989515009905,0.9408028277897755,-1.581183432437177,-0.4468720541663736,-3.5741144939143723,-1.7741075989976813,-0.18420074514971047,0.38827607471593495
108,102,W,-1.77278342101839,4.008060790321672,-1.650196845671535,-0.9017715282649671,0.5849048600582367,1.9446745698854973,-0.5398213138843598,-1.1442036244277451,0.4514680096020969,-1.0445466472861809
90,108,L,-0.5803220701763163,2.7928389333836714,-1.279455590393606,0.8552070040759087,-0.799736552905652,1.3505801361008496,1.965196106522656,-1.6841978741941013,-0.25432193484637444,-1.213232979531318
97,87,W,1.3499375331497105,0.07937922734344852,-0.6241685787830246,0.9907412872198357,0.15959275625695507,0.05389561958604094,-1.1430256361257043,-0.7432386714455012,0.39824390621727396,0.08479122332677494
109,111,L,0.7846595650473239,-0.01274086575564721,-0.7354291013994871,0.9936160063363068,-0.8574807040543563,2.1117243704765043,-1.5274034907748602,-1.2914367174741517,0.829104554906377,0.13425253631757522
112,126,L,1.3552919578344647,1.2105088689531467,-0.40940263126694815,0.33337810290547304,-0.09011922948249063,0.563839737203982,-0.368914289924002,-0.6956359525715178,0.13362677873022236,0.8464693076524206
100,101,L,2.1260229309423564,-0.5903482370843931,-1.2929192689762818,2.439007331150113,-3.1243311241144527,-0.02925910274175565,-0.4039586163793438,1.5801362978347908,-0.012569851030977382,0.4292890795118056
115,124,L,1.889759977115287,1.3256153282394543,1.6075634549070081,1.3640421598276227,-1.2318391697774682,-1.283863609396163,-0.5073737358654242,-0.5654749060322152,0.6698824249671499,1.2637922222522773
117,111,W,-0.6347376694413875,3.716640957806222,-0.7717764833549762,0.5905975799427983,-1.1372076142510843,-0.7202117091914028,-0.9258266431674173,-1.098612224357774,0.4076450430162279,-1.393074144902577
100,108,L,1.4192423391226687,-0.9453289906133407,-0.4050022094225748,1.7262765774305342,-1.2861535346302628,-0.44834061999029756,-0.5261155254674881,-0.5094265231749338,0.7263533016340054,1.8187624048932127
102,131,L,0.46766089502095537,2.956442360028967,0.2445400624530164,0.4193107627339427,-1.281348527004833,-1.0226803091263235,-0.715099984339384,-0.47936935438026657,1.552604786408659,0.0640504493493601
104,119,L,0.9528366099402886,1.0070007395815301,-0.44981013300131456,1.1217210274535907,-1.196596917115723,2.42810960174643,0.8544044740043397,-0.2243788310437759,-1.3423021389336163,0.008217141408045194
108,106,W,0.33433969383022766,-0.005175338960284477,-1.1767654191584953,1.6110136375892825,-1.938586393446309,0.2756992036000404,-0.1845113198977761,-1.3194217144575204,-1.131874643660145,0.330868275388211
109,105,W,2.698939093744366,-0.03257580062995695,-0.494200787916423,1.8079513322403609,0.5570419942500693,1.4930280348496743,1.6596381046285327,1.1444975545112774,-0.8292374511387683,-0.9265581995569292
120,109,W,1.203357826993661,-0.8424472007271202,-0.42660341086852765,1.174608633927904,-1.8431739603383137,1.2463470382574564,-0.9691168247783438,-0.7307584543161966,1.0158179859555,1.4443871084817075
133,110,W,1.842129528152506,1.575185770488648,0.6743889289545355,0.4411493191231298,-0.37736700772550824,0.34020815403192894,-0.41404396606863453,0.4984293094200276,-1.736364555675359,1.5324103212277358
100,102,L,2.372582293900557,0.28747603837902874,1.2762268989569638,1.192860631872945,-1.5352966410296636,0.01673506119736678,-0.6156241390194489,-0.581194749404128,0.5064624772516345,0.07560674552169905
95,109,L,1.4922686357616268,-0.3232633976052657,-2.2643637108992403,1.3882127545989107,-0.13681836021734747,-1.780923941191465,-1.2480821873801349,-0.9353553573275626,-1.7251146796998642,-0.08872156971439525
122,101,W,1.8619968732561083,1.2166837739741534,1.7747713810724206,2.228204029444995,-1.1911374183148538,-1.6743647680212608,-0.04884900951100874,-0.14424303825778767,-0.5973218110992973,0.36428703879233587
85,133,L,-0.6273657685390155,3.4778691401943873,-1.7206258861062127,0.811226179806475,0.12536684683741614,0.6335656363324204,0.8962642856642602,0.8194633827678789,-0.5692063435210983,-0.9524810948321768
111,101,W,0.554125826782939,2.483738606820951,-0.7133775890224946,1.0449961999094235,-0.8268337266629855,-0.7410162327825862,-0.6926969516530809,0.20663940048953383,0.07140271522128734,-1.625672801621381
89,86,W,-1.5603977873505277,5.891292402077032,-0.013208670907892624,0.25436696675600434,-0.8878711954203576,-1.4790460924318343,1.0180207148825966,-0.3854604382468472,-0.7551750900558227,-0.1051928083158403
108,117,L,-0.2127758893785668,-0.5765849367021213,-1.1824618260525865,2.3393764790536133,-2.396106714937232,0.7394016301940808,0.1274513153913277,-1.7612733189533272,0.8720204440657543,0.3672693873426576
120,125,L,-1.3900358854316113,3.1337680474053817,-4.0016772669519955,0.389712382579766,-0.15114172812939003,-1.5151349384503436,-1.8390283328438388,0.4361198834860226,-0.023683808222449993,-0.9909253302163119
115,111,W,1.5465963032930832,1.2966557744913325,-0.7577798551971368,0.22188450216070713,0.09029589960388812,0.4258764643953964,-0.29822507451772196,-0.500405990238091,-1.8942566794893514,0.4132194278356934
100,135,L,2.1496625568701524,-0.2752692776847551,-0.9222855494942598,2.142224984155304,-1.6703331756024395,-0.8179788440400676,-0.44875974022384146,-0.15680273780727372,-0.04435877616692437,0.1095043788600885
121,113,W,2.081805010343706,0.151795472590358,0.4844307971593641,1.6550756061713738,-0.9160447201395384,0.4999950492196361,0.6499096014657442,-1.9034895597279304,-1.8937347998204448,-0.7043164529863629
113,129,L,1.1929329740595038,3.066012692804624,0.8991115985861613,1.2709360604891742,-1.7796249747710975,-1.2384722001474304,1.174021947391421,0.6063592044988132,1.1651321232947927,0.5659056235389652
100,104,L,1.7452754836152689,-0.8493640436210418,-0.5804645529793416,1.7787729186308527,-1.4563126925322163,0.7402869701857533,-0.21195272155527617,-1.1314703034465445,-0.6574615689011571,-0.5707113456491396
105,109,L,1.8460520892292052,1.6519156793346756,-0.14698807792506402,1.165871364573937,-0.8737178580607142,0.7070022656747121,-0.28338023505902094,-0.7095929809077073,0.017362052035274994,-1.254338107142053
105,110,L,0.24508820545930582,2.0011970656105835,-2.451467447530631,0.3722401234975627,-0.7111070017445051,-1.480941956818041,-0.11265632298127665,1.1350162930318644,0.5885616666980137,0.39472506195050644
111,128,L,-0.5797461246769146,2.1048787336955224,-3.218973430493282,1.0104218063202903,-1.081195008503825,-0.17990616566271084,-1.4151360096359797,0.5181581274539873,-0.5889322171508449,-0.7021145649872643
117,113,W,-0.0418719258905706,3.915564652758487,-2.141530826894261,0.3274213520513825,-0.9016925482828962,-1.9249254156904092,-1.4448503465894496,0.672488798501543,-0.037009313494491575,-1.385590327317187
109,95,W,1.8751805739578777,0.8766482011382835,0.8587411204907882,1.228788067116323,-2.222236240256588,-0.22659032554586883,-1.2299515742687916,0.1711725240134607,0.5048007850953468,0.4879218007398926
106,113,L,1.9000215456301808,-0.7663425691022637,-0.44101721249208486,1.3787454132491892,-1.5880362071702048,2.1659041384605073,0.022434306350221964,1.1211373259236272,-0.35165378319454293,0.3343518971014928
99,109,L,3.0799423121609886,-1.915307117367043,0.5557149815454704,1.9147868049354626,-1.0995335439592413,2.506745781283081,0.5132724090675492,0.6861782241384095,0.047221855043510175,0.4434484724294682
111,133,L,1.9638289468375336,0.5774934787200654,-0.5438009936178634,0.285587755791805,-0.4822883190053451,0.858640556205869,-0.39047018182472454,-0.5443216603758229,-1.944472194363712,0.6269003853923567
104,103,W,0.7224224070774374,2.5530119430208367,1.0216765729080168,0.6354556027770797,-0.1517077677721489,1.7497212657452668,-0.22935964655548646,-1.1307887539136245,0.4019265464352837,-1.5570228005436269
108,110,L,-1.4555549534395904,3.4911513024178586,-2.7762428314305594,-0.21483043651643605,-0.34663577597446127,1.0289511890342453,1.6801322196069917,-1.2207294147919003,-0.8967793515696193,-0.0797040347388347
118,104,W,4.448888646571663,-1.1237262628674403,1.7469167067108329,2.100199628425496,-1.3365348916427862,-0.9817771974875991,-0.7498378110512838,0.4262843289090053,-1.4400485293732586,1.2214999884258562
113,101,W,2.045844760729251,-0.7853014691788571,-1.2446471141183424,1.7674534956674308,-1.3154755234020359,-0.05948637123880307,0.46428016865878396,0.7241559663331254,-2.5251824073245355,0.76339612710191
111,124,L,0.414078124573198,-0.05128480153820335,-2.0559441580366786,1.4139689286774324,-1.9123625856878212,0.7597841407744069,-2.208098154080575,-1.516956098140918,0.33187784889111077,-0.4337623231792529
104,116,L,1.2773647754343038,-0.8451347910345166,-2.208472284665941,1.3339993193844437,-0.9964352215984271,0.14830271417145377,-1.8298774617872933,0.19924678353494807,-0.5157264053675484,-0.3806810460838544
113,117,L,-0.717706832134036,2.6787369314612484,-2.037895102607995,0.9148508164258143,-0.16033595243170887,-1.0303305704569723,0.013936422063481618,-0.1926696008441949,0.6227917120329912,-0.9602037203844038
135,120,W,0.0028357717104035025,0.756226705405275,-0.19510158980144648,1.379636649254727,-0.6117597281523901,2.92362854553583,3.0085910185125564,-0.6819579743730744,1.2399197052124324,-0.3426274299970617
107,119,L,-0.42731440948620797,2.527227345066672,-1.1062353021557092,0.40087704329182094,-0.3845091322679922,0.49697943428534325,-0.29168802142820904,-0.5250422641320543,-0.010890467260148437,0.22979248638737348
118,130,L,1.0016295317921655,2.2104754156263793,0.07592892695811959,0.3347812344335001,-1.9856184315709116,-0.7759308503965444,-1.3313898679289125,-0.9629514781546331,-0.7562510402943013,0.3043813400707817
125,107,W,2.9503579638033974,1.5635746111922189,1.150867139744847,0.36455718790901254,-0.19215528850962302,-0.5266251070561104,-1.415749066928052,0.5334430151726108,-1.156529351873081,0.7325822630863568
127,106,W,0.47941451257195233,2.646043801956282,0.9111125590190579,1.1046937768520466,-2.1585151820598045,0.42938826376208117,-1.7979121240345126,-1.05942251383669,1.22049367648311,-2.1169385786275403
101,130,L,0.5401426489869875,0.4375402676182084,-0.9281005271087283,0.8316549755406906,-1.8954468126145396,-0.3365165013254631,-1.2737248867231301,-2.125976722334965,-0.735308155156019,1.0868502014875228
109,101,W,2.43034917328871,-0.6318393397990231,-0.5311101985482669,0.8361200703544323,-0.8737702061099281,1.3076287895106962,-0.4873836328432521,-0.6026595006465825,-0.6654900205970478,0.269250803776526
112,113,L,3.721341549883882,-1.3040634660488717,0.479239441800413,2.148998702104357,-1.07379388261016,0.8034404008075964,1.3966029276301692,0.7394624235293157,0.473934159820321,-1.0933531787740474
118,88,W,-0.6805888927297099,1.567479349643097,-1.4263524393556164,0.7539404669804609,-1.0368379603942515,1.9506485170590717,1.3160043193874928,-1.2025146563092464,-0.20843497839052721,0.29219391202777717
113,122,L,3.4719360515441067,-0.6740569664658638,0.04574612374344918,2.218789538740258,-1.2780513162663358,0.818481194905812,0.3593183888672227,1.1657254901495113,-2.3067341150466554,-2.2792318581806015
92,104,L,2.0472251762809264,0.989561886463631,-0.23249493457963286,1.6198086880408762,-1.1373842928753684,-1.204554042871732,-0.46662822643871693,-0.6669492656589363,-0.9041724956169491,1.2632817578283717
82,142,L,-0.9182774036112193,3.9106504885726183,-2.0364917237162654,0.213145361223044,0.35661825901030536,0.4813423471534755,1.286142135156981,0.727687467076862,-0.6982980154878058,-0.9675944008992817
128,103,W,0.11394141984829546,0.24013650454349833,-2.252803386200615,1.2143025270487755,-1.006487207305696,0.3160980447945656,-1.627649981694344,-0.5587324569396024,1.020864717976837,-0.9016478149702247
109,90,W,2.615106088811654,-1.2284903795874071,-2.3220705390329854,1.8561708069046956,0.6922900028362423,-0.6739084788587902,-1.3386156672590392,0.5150915690190527,-1.240398433430192,-1.220221609547309
126,130,L,2.730536050196586,-2.844196823527594,-1.4401879263799466,1.1313763678707436,1.014474985443593,4.315093712444757,0.513750326839045,0.5961756513937777,-0.18483913694217988,-0.4022395559986107
