Unnamed: 0,Opponent,Resultado,Tm,Opp,W,L,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,Previous_Streak,Previous_Tm,Previous_Opp,Score_Starters_Team,Score_Starters_Opp,Score_Bench_Team,Score_Bench_Opp
3621,4,W,102,86,35,28,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,114.3,105.3,7.6,7.69,-11.59,-11.67
3622,10,W,118,96,36,28,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,109.5,7.6,9.15,-12.36,-15.96
3623,16,L,113,118,37,30,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,107.0,109.3,-5.1,7.29,-14.35,-17.57
3624,17,W,124,123,37,29,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,117.5,120.5,7.6,8.74,-12.02,-17.12
3625,7,W,122,120,38,29,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,111.0,124.0,7.6,12.28,-12.02,-12.18
3626,7,L,102,108,39,33,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.7,122.7,7.6,12.28,-13.41,-14.46
3627,5,L,109,115,39,34,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,119.3,110.7,7.6,11.26,-13.41,-9.14
3628,5,L,114,116,39,35,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,116.3,113.3,7.6,11.26,-13.41,-8.3
3629,15,W,129,100,39,34,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.3,100.3,7.6,9.09,-12.82,-9.16
3630,10,W,123,114,40,35,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,113.3,105.0,7.6,9.15,-13.41,-16.91
3631,17,L,102,107,43,37,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.7,121.3,7.6,15.21,-12.96,-17.86
3632,8,W,123,108,43,36,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,125.3,124.7,8.26,-4.15,-14.89,-14.25
3633,9,W,120,113,2,3,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,108.0,8.13,13.48,-12.23,-13.27
3634,3,L,88,106,3,6,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.3,123.7,8.13,11.52,-8.67,-17.45
3635,14,L,99,130,3,7,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,118.0,116.5,5.4,11.41,-13.23,-12.02
3636,15,L,112,117,3,11,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,102.7,119.7,10.15,9.46,-12.23,-13.9
3637,15,L,115,132,3,12,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,111.3,124.0,12.33,9.46,-8.67,-17.11
3638,11,L,113,125,4,13,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,131.7,117.3,11.91,5.6,-11.14,-6.04
3639,5,L,122,132,4,14,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,104.3,11.54,10.38,-11.14,-5.5
3640,17,W,110,108,5,14,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,126.5,120.5,8.81,15.54,-14.18,-17.97
3641,16,L,96,105,7,17,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,107.7,111.7,8.81,-0.26,-13.23,-16.13
3642,12,L,117,119,7,18,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,98.0,117.5,8.81,6.35,-9.15,-12.73
3643,8,L,134,141,7,22,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,135.7,119.0,11.47,3.44,-11.14,-9.94
3644,7,L,115,119,7,24,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,112.0,110.0,11.92,9.51,-8.14,-17.55
3645,12,L,105,126,8,25,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,104.3,118.0,9.45,6.35,-8.67,-10.6
3646,13,W,134,130,8,24,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,120.0,11.92,4.82,-7.38,-11.03
3647,9,L,105,110,9,27,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,109.7,11.92,-0.64,-15.26,-16.26
3648,13,L,115,121,10,29,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124.7,123.3,11.92,2.39,-7.48,-10.09
3649,14,L,107,131,10,30,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,111.7,121.0,9.19,12.25,-11.03,-8.61
3650,16,W,138,109,10,29,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,101.7,111.3,9.19,10.41,-9.68,-13.04
3651,11,L,111,116,11,31,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,129.0,119.7,9.19,4.49,-9.92,-5.74
3652,10,W,122,117,11,34,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,122.5,9.19,7.87,-9.92,-14.08
3653,3,W,111,96,13,36,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,110.0,114.7,11.92,11.52,-8.01,-14.67
3654,15,W,122,117,14,36,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,114.0,131.0,11.92,11.23,-9.78,-9.41
3655,16,L,115,124,15,38,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.3,114.7,11.92,10.41,-4.39,-12.8
3656,3,L,98,114,15,39,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.7,106.3,11.92,11.52,-7.26,-12.39
3657,8,L,112,118,15,40,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,133.7,129.0,11.92,5.9,-7.26,-11.45
3658,7,L,105,119,15,44,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,113.0,113.0,8.08,4.48,-4.48,-16.62
3659,17,W,121,113,17,43,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121.0,116.3,8.08,8.74,-3.93,-15.22
3660,15,W,108,103,18,43,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,116.3,122.0,3.76,9.09,-4.91,-11.35
3661,8,W,117,106,19,43,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,124.0,128.7,3.76,-9.85,-7.63,-5.42
3662,8,W,113,103,21,46,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,121.0,121.7,7.69,-5.62,-11.67,-10.17
3663,5,L,108,114,22,49,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,114.0,110.7,12.52,5.35,-15.24,-10.23
3664,5,L,104,120,22,50,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,116.3,114.7,13.46,0.08,-16.47,-13.93
3665,11,W,115,109,22,50,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,127.3,122.3,13.46,3.74,-16.47,-9.31
3666,6,W,117,109,23,51,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.5,114.0,2.95,10.77,-11.86,-13.3
3667,6,W,110,104,24,51,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0,112.3,-2.81,8.88,-13.23,-9.61
3668,3,L,91,121,26,53,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,99.0,105.3,-14.92,10.67,-13.54,-11.62
3669,10,L,109,112,26,56,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.3,120.7,-19.24,9.15,-9.46,-16.91
3670,5,W,106,95,26,55,4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,111.3,122.0,-19.24,2.03,-9.2,-18.94
3671,15,W,116,108,0,0,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,100.0,119.0,4.2,11.85,-13.77,-11.32
3672,5,L,96,128,1,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105.3,96.3,14.55,8.39,-10.3,-10.64
3673,11,W,124,109,2,2,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.3,108.7,12.04,5.97,-14.77,-6.5
3674,7,L,103,126,6,9,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,111.5,102.5,11.52,12.28,-13.67,-15.24
3675,16,W,118,113,7,10,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,92.0,115.3,11.52,10.8,-15.99,-12.58
3676,9,L,111,119,9,14,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,94.5,128.5,8.67,13.48,-10.51,-10.31
3677,6,W,144,115,10,14,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,108.0,110.0,9.19,6.11,-10.73,-13.45
3678,17,L,126,150,11,19,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,121.0,9.19,3.58,-8.13,-19.25
3679,15,W,113,103,11,18,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,115.7,9.19,0.66,-8.13,-15.71
3680,10,L,118,133,14,20,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,123.0,118.0,11.52,10.9,-18.13,-13.72
3681,16,W,119,113,14,19,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.3,116.0,11.52,5.47,-15.43,-14.23
3682,8,W,132,118,15,19,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.7,92.3,11.52,9.31,-14.4,-13.61
3683,5,L,102,103,16,21,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,98.3,104.3,11.52,8.0,-14.8,-12.75
3684,5,L,134,145,16,22,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,98.7,108.3,11.52,8.0,-12.57,-7.24
3685,9,W,132,118,19,24,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,100.0,125.3,4.54,13.48,-17.25,-11.76
3686,8,W,126,108,20,24,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.3,104.3,11.52,7.33,-16.25,-12.48
3687,11,L,110,116,22,26,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,110.0,11.52,-3.78,-14.67,-6.26
3688,12,L,103,108,23,28,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.5,110.0,11.52,1.7,-16.25,-14.15
3689,14,L,89,104,26,29,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,108.0,117.5,4.54,9.29,-13.25,-6.46
3690,5,L,89,97,26,31,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,110.7,125.3,11.52,11.26,-12.39,-9.36
3691,11,L,113,117,26,33,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,118.7,113.3,4.54,2.69,-18.73,-4.52
3692,16,L,100,112,26,34,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.3,114.0,5.46,10.8,-22.55,-20.3
3693,8,W,117,115,28,34,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,124.0,111.3,10.67,-3.06,-8.52,-6.21
3694,11,L,122,125,29,37,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,115.7,114.0,10.67,3.93,-8.2,-6.12
3695,7,W,117,96,29,36,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,108.7,110.3,10.67,12.28,-8.52,-12.0
3696,10,W,119,111,30,36,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,121.3,123.0,10.67,9.15,-9.53,-15.43
3697,17,W,139,131,31,37,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,128.0,130.7,10.67,8.74,-11.42,-17.87
3698,15,W,113,99,32,37,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112.7,112.7,10.67,9.09,-8.2,-11.68
3699,13,W,118,108,35,38,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,106.5,10.67,0.46,-8.52,-0.65
3700,12,L,112,124,36,40,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,112.7,109.3,10.33,1.01,-8.96,-12.87
3701,13,L,110,121,36,41,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,118.0,107.0,10.67,11.22,-11.89,-5.09
3702,14,W,128,107,37,40,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,101.7,113.0,10.67,9.29,-11.62,-8.41
3703,16,L,92,105,38,43,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,112.3,112.7,10.33,4.16,-12.77,-17.54
3704,6,W,115,112,38,42,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,111.7,0.19,-3.04,-15.56,-17.68
3705,8,W,103,81,39,42,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,113.7,10.67,-4.93,-11.62,-13.69
3706,15,L,91,102,41,44,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,103.3,10.67,10.44,-12.22,-9.97
3707,8,W,112,88,6,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.0,110.0,1.51,13.24,-10.18,-15.58
3708,13,W,114,100,7,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,110.5,122.0,15.59,9.29,-9.82,-11.34
3709,12,L,117,119,8,3,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.0,95.0,16.59,2.62,-9.82,-11.71
3710,9,L,101,106,8,5,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,85.5,100.0,16.59,13.48,-8.17,-10.46
3711,17,L,124,129,8,6,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,122.5,116.5,3.14,15.54,-7.61,-15.07
3712,16,L,98,113,8,7,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.3,101.3,10.69,3.98,-6.84,-12.55
3713,15,W,113,87,9,6,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,107.0,98.7,10.38,0.86,-9.16,-7.12
3714,16,L,102,117,12,8,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,115.3,109.0,13.0,10.8,-12.75,-13.56
3715,8,W,102,94,12,7,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,109.3,101.0,8.98,-6.25,-9.14,-13.47
3716,13,W,116,102,15,9,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,111.7,114.7,10.38,10.52,-6.21,-8.42
3717,6,W,105,90,17,11,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,113.0,108.0,10.38,9.78,-5.62,-8.15
3718,11,W,118,112,18,11,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,115.0,107.3,10.38,5.6,-2.99,-6.04
3719,6,W,100,99,19,11,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,110.3,102.0,11.26,5.16,-3.72,-17.42
3720,16,W,114,106,21,11,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,111.0,115.0,11.26,8.4,-4.72,-10.16
3721,11,L,126,135,22,15,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,121.7,116.3,10.38,4.49,-2.99,-5.74
3722,7,L,108,121,25,16,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,101.5,5.99,12.28,0.67,-16.86
3723,17,L,102,110,27,18,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,123.0,120.7,11.26,9.07,-3.12,-16.7
3724,14,L,114,115,28,19,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,113.5,121.0,5.99,12.25,-10.27,-8.67
3725,9,L,114,120,28,20,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,90.7,102.0,5.99,-9.9,-11.54,-14.17
3726,16,W,114,102,28,19,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.7,112.0,5.99,3.72,-7.54,-15.9
3727,10,W,113,95,29,20,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,114.0,102.0,5.99,2.45,-11.2,-14.97
3728,12,W,122,99,30,21,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,109.7,103.0,11.26,-9.53,-5.92,-16.04
3729,15,L,97,100,31,23,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107.7,99.3,11.26,11.23,-5.16,-9.41
3730,14,W,128,113,31,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,113.7,119.0,11.26,8.45,-7.54,-6.11
3731,11,W,122,103,32,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,123.7,123.7,11.26,4.49,-9.79,-6.45
3732,8,W,113,85,34,22,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,97.0,-0.38,3.44,-8.92,-7.08
3733,7,L,109,115,38,25,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,108.7,108.0,11.26,4.87,-8.88,-13.36
3734,8,W,114,90,39,26,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0,89.0,11.26,-3.32,-7.94,-10.71
3735,15,W,104,100,41,26,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,105.0,101.3,11.26,9.09,-8.18,-12.56
3736,15,L,115,119,42,28,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,104.7,95.7,10.37,9.09,-10.65,-12.26
3737,10,W,108,91,47,28,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.7,99.7,11.26,9.15,-12.36,-16.91
3738,11,W,115,105,48,30,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,122.0,116.7,13.0,-0.21,-12.21,-8.48
3739,14,W,137,96,0,1,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.7,90.7,4.7,14.98,-4.51,-9.28
3740,12,W,103,101,7,5,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,107.0,102.7,8.42,5.08,-7.11,-11.54
3741,10,L,92,101,8,7,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.7,99.0,-1.8,10.9,-7.28,-13.54
3742,7,W,127,99,8,6,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.3,98.7,8.42,0.1,-8.26,-20.47
3743,7,L,97,98,9,8,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.7,96.3,8.42,0.1,-12.01,-20.34
3744,16,L,115,124,9,11,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.5,107.0,9.78,10.8,-10.71,-12.26
3745,9,W,116,113,9,10,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,109.7,112.7,9.78,13.48,-9.8,-10.31
3746,8,L,125,131,10,12,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,123.5,99.5,9.78,-0.78,-9.8,-7.2
3747,7,W,116,115,12,11,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,109.0,95.3,9.78,9.51,-8.89,-18.29
3748,16,L,105,106,13,13,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,109.3,112.7,9.78,13.98,-7.11,-13.07
3749,17,L,106,116,15,17,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,106.3,108.7,14.66,2.34,-12.0,-18.48
3750,17,W,104,99,15,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,103.7,113.3,15.88,7.83,-12.0,-17.83
3751,10,W,112,106,16,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,105.0,97.3,15.88,9.15,-17.31,-15.42
3752,13,W,124,115,17,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,113.7,107.0,15.88,4.82,-18.02,-11.69
3753,10,W,129,114,19,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.7,99.3,12.09,10.9,-12.03,-13.72
3754,10,W,111,106,21,16,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,111.0,107.0,15.88,10.9,-15.94,-13.72
3755,12,L,101,113,23,20,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,101.7,13.67,-3.56,-17.49,-12.79
3756,13,W,119,115,23,19,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,120.3,109.7,15.88,-3.9,-18.88,-13.23
3757,15,W,115,90,24,22,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.5,112.0,9.78,11.23,-16.5,-9.41
3758,12,L,98,112,25,24,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,100.3,104.3,9.78,3.76,-16.92,-11.1
3759,8,W,111,105,26,25,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,124.0,110.0,9.78,8.13,-15.76,-13.04
3760,9,L,113,119,28,27,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,114.0,-0.44,13.48,-17.89,-12.4
