Date,Opponent,Resultado,Tm,Opp,W,L,Streak,Team,Is_Playoffs,Previous_Team_Pace,Previous_Team_eFG%,Previous_Team_TOV%,Previous_Team_ORB%,Previous_Team_FT/FGA,Previous_Team_ORtg,Previous_Opponent_Pace,Previous_Opponent_eFG%,Previous_Opponent_TOV%,Previous_Opponent_ORB%,Previous_Opponent_FT/FGA,Previous_Opponent_ORtg,GmSc_Starters_Team,GmSc_Starters_Opp,GmSc_Bench_Team,GmSc_Bench_Opp
20211122,HOU,W,108,90,9,8,1,BOS,False,95.43,0.52,14.87,23.73,0.26,110.17,105.73,0.55,11.7,21.67,0.14,110.2,17.37,8.5,3.09,2.76
20211122,CLE,W,117,112,12,5,1,BRK,False,99.7,0.48,11.9,15.73,0.23,101.43,93.67,0.54,17.53,24.67,0.11,105.23,12.73,10.63,4.22,3.72
20211122,CHO,L,103,109,11,5,-1,WAS,False,92.1,0.52,15.57,19.4,0.16,103.97,103.47,0.49,11.37,24.73,0.19,105.7,10.39,12.47,3.75,3.59
20211122,MEM,L,118,119,11,5,0,UTA,False,96.17,0.55,13.67,21.53,0.18,109.33,96.97,0.6,13.3,34.9,0.2,128.3,12.46,10.45,4.47,4.49
20211122,SAC,W,102,94,9,8,0,PHI,False,96.9,0.51,10.07,11.1,0.15,103.17,95.67,0.56,14.27,30.7,0.19,117.73,8.33,8.77,6.88,4.2
20211121,DEN,W,126,97,12,3,-1,PHO,False,98.3,0.51,12.3,22.27,0.18,107.27,93.57,0.51,14.57,19.0,0.19,102.7,11.99,8.24,3.15,5.38
20211121,LAL,L,116,121,4,11,0,DET,False,95.97,0.49,12.1,24.87,0.23,108.0,100.27,0.51,12.8,23.53,0.19,107.07,10.01,11.33,5.08,4.99
20211121,GSW,L,104,119,8,9,0,TOR,False,96.6,0.51,13.4,27.1,0.2,107.83,99.37,0.49,15.7,26.57,0.21,104.4,12.87,13.05,3.42,3.19
20211121,LAC,L,91,97,9,6,0,DAL,False,95.07,0.48,10.77,18.87,0.2,104.43,100.07,0.51,10.87,28.93,0.1,110.6,12.81,8.67,3.24,4.02
20211121,CHI,L,103,109,9,7,2,NYK,False,96.8,0.51,14.1,17.27,0.15,101.9,98.97,0.49,16.17,18.87,0.26,101.57,6.97,14.47,3.87,3.18
20211120,MIA,W,103,100,10,5,-2,WAS,False,91.97,0.49,13.03,19.77,0.14,101.97,106.3,0.45,13.4,9.6,0.23,89.4,10.67,14.38,3.92,5.75
20211120,UTA,L,105,123,6,10,-2,SAC,False,97.87,0.49,13.9,30.73,0.16,106.83,96.17,0.54,14.13,26.97,0.13,110.83,10.36,12.5,3.8,6.4
20211120,CHO,W,115,105,7,9,0,ATL,False,94.53,0.53,10.7,26.57,0.15,114.9,103.47,0.49,11.37,24.73,0.19,105.7,14.77,12.27,3.18,6.76
20211120,HOU,W,106,99,8,7,0,NYK,False,97.33,0.49,14.57,23.0,0.1,98.03,105.73,0.55,11.7,21.67,0.14,110.2,6.37,7.91,4.11,2.21
20211120,MIN,L,95,138,8,7,1,MEM,False,96.75,0.52,13.0,25.15,0.23,112.0,,,,,,,12.73,12.41,3.55,3.36
20211120,IND,L,94,111,3,14,0,NOP,False,92.27,0.5,13.6,22.47,0.25,105.47,99.7,0.49,15.45,18.15,0.22,100.5,10.23,7.36,2.42,4.55
20211120,POR,L,111,118,9,7,3,PHI,False,96.2,0.49,10.2,20.83,0.17,104.7,93.1,0.57,11.5,28.13,0.17,123.43,10.27,11.48,4.57,4.27
20211120,BOS,L,105,111,6,9,0,OKC,False,99.3,0.47,13.9,19.4,0.11,93.93,95.43,0.49,11.87,16.57,0.2,101.47,8.06,15.09,3.59,1.44
20211120,MIL,L,108,117,4,12,0,ORL,False,98.0,0.49,12.2,25.83,0.16,107.4,99.7,0.54,14.7,25.0,0.15,113.4,8.33,13.32,5.92,3.66
20211119,MIL,L,89,96,6,8,0,OKC,False,98.5,0.49,14.63,20.17,0.1,97.1,99.7,0.54,14.7,25.0,0.15,113.4,9.6,13.71,3.33,4.16
20211119,IND,W,121,118,9,7,1,CHO,False,103.33,0.53,13.53,17.9,0.19,108.13,99.7,0.49,15.45,18.15,0.22,100.5,12.71,9.73,3.45,3.73
20211119,LAC,W,94,81,2,14,0,NOP,False,91.8,0.52,13.9,21.8,0.32,112.63,100.07,0.51,10.87,28.93,0.1,110.6,10.51,9.8,2.54,5.57
20211119,GSW,L,102,105,4,10,0,DET,False,98.97,0.45,11.9,24.93,0.2,100.4,99.37,0.49,15.7,26.57,0.21,104.4,11.91,6.82,4.62,2.7
20211119,BRK,L,113,115,4,11,-1,ORL,False,100.5,0.45,13.1,24.2,0.15,97.27,99.7,0.52,13.23,25.53,0.22,111.57,10.85,10.52,3.25,3.99
20211119,TOR,L,89,108,6,9,0,SAC,False,99.17,0.53,13.8,32.27,0.15,114.97,96.6,0.6,16.03,28.37,0.19,120.87,11.58,13.93,4.41,4.18
20211119,LAL,W,130,108,7,8,0,BOS,False,92.47,0.51,15.63,25.6,0.2,107.23,100.27,0.51,12.8,23.53,0.19,107.07,12.15,15.22,1.61,4.18
20211119,DEN,W,114,108,10,5,0,CHI,False,100.67,0.54,15.97,14.57,0.15,103.8,93.57,0.51,14.57,19.0,0.19,102.7,14.17,8.53,2.83,2.89
20211119,DAL,W,112,104,11,3,10,PHO,False,100.03,0.48,9.67,21.77,0.2,106.33,95.07,0.57,12.27,20.03,0.19,116.6,12.03,13.13,4.1,2.17
20211118,MIA,L,97,112,10,4,0,WAS,False,94.37,0.49,13.27,19.1,0.15,100.73,106.3,0.45,13.4,9.6,0.23,89.4,10.32,16.06,2.76,3.32
20211118,MEM,L,108,120,9,5,-2,LAC,False,102.1,0.53,12.4,26.5,0.18,112.6,96.75,0.58,14.35,30.4,0.19,121.6,10.18,12.12,5.0,3.63
20211118,UTA,L,103,119,7,8,0,TOR,False,95.0,0.52,12.2,23.83,0.2,109.7,96.17,0.54,14.13,26.97,0.13,110.83,13.06,11.83,3.53,2.87
20211118,MIN,L,90,115,4,10,0,SAS,False,102.13,0.52,13.23,13.9,0.11,100.57,,,,,,,10.21,10.6,5.3,2.74
20211118,DEN,W,103,89,8,7,0,PHI,False,96.77,0.47,10.57,23.57,0.21,106.13,93.57,0.51,14.57,19.0,0.19,102.7,11.03,15.61,4.43,3.52
20211118,GSW,L,89,104,9,7,0,CLE,False,95.2,0.49,17.13,29.2,0.18,101.9,99.37,0.49,15.7,26.57,0.21,104.4,7.47,13.57,1.94,3.09
20211117,IND,W,97,89,3,10,0,DET,False,100.6,0.44,11.7,28.3,0.17,99.95,99.7,0.49,15.45,18.15,0.22,100.5,10.27,12.25,4.33,3.71
20211117,CHI,W,112,107,7,8,0,POR,False,94.6,0.54,13.03,20.27,0.19,111.83,100.67,0.49,16.3,22.33,0.24,103.3,10.8,11.73,4.27,2.83
20211117,CLE,W,109,99,10,5,0,BRK,False,100.27,0.47,13.63,13.2,0.2,96.43,95.2,0.48,18.13,25.53,0.11,94.67,13.18,6.13,3.6,4.1
20211117,MIA,L,98,113,2,13,0,NOP,False,93.23,0.54,13.27,23.53,0.27,115.93,106.3,0.45,13.4,9.6,0.23,89.4,11.46,12.26,3.58,2.03
20211117,MIL,L,102,109,8,7,0,LAL,False,99.87,0.55,17.43,21.37,0.16,104.23,99.7,0.54,14.7,25.0,0.15,113.4,12.04,13.97,4.64,5.2
20211117,DAL,W,105,98,10,3,0,PHO,False,102.87,0.5,10.8,19.23,0.2,107.83,95.07,0.57,12.27,20.03,0.19,116.6,12.78,13.07,5.07,1.67
20211117,CHO,L,87,97,10,3,0,WAS,False,96.67,0.56,15.7,17.5,0.13,107.87,103.33,0.5,12.53,24.5,0.18,104.6,10.79,12.94,5.79,2.67
20211117,MIN,L,97,107,6,8,0,SAC,False,99.3,0.54,12.23,22.9,0.15,112.73,,,,,,,13.39,10.43,4.04,3.19
20211117,ORL,L,98,104,8,6,-1,NYK,False,95.13,0.49,12.77,20.67,0.11,101.1,100.5,0.6,12.83,20.13,0.17,117.9,4.85,9.78,5.15,2.95
20211117,BOS,W,110,99,6,9,0,ATL,False,98.17,0.52,11.57,24.13,0.17,111.77,92.47,0.49,11.83,19.67,0.16,102.87,14.23,12.14,2.67,1.87
20211117,HOU,W,101,89,5,8,-2,OKC,False,97.67,0.48,13.4,23.5,0.1,99.27,105.73,0.55,11.7,21.67,0.14,110.2,8.84,5.34,3.94,4.16
20211116,GSW,L,99,117,10,4,0,BRK,False,98.23,0.57,16.8,10.3,0.16,104.77,99.37,0.49,15.7,26.57,0.21,104.4,13.11,14.07,4.72,4.51
20211116,LAC,L,92,106,4,9,0,SAS,False,101.8,0.54,13.03,13.7,0.15,105.87,102.1,0.46,13.7,23.0,0.1,96.53,11.27,12.07,7.21,3.51
20211116,UTA,L,85,120,8,6,0,PHI,False,96.17,0.5,9.77,28.17,0.2,114.8,96.17,0.54,14.13,26.97,0.13,110.83,14.65,11.69,4.66,3.08
20211115,MIN,W,99,96,9,3,0,PHO,False,101.97,0.56,9.83,18.07,0.13,115.5,,,,,,,13.56,11.73,6.33,1.54
20211115,TOR,W,118,113,6,8,0,POR,False,95.3,0.51,11.6,19.77,0.18,107.8,95.0,0.59,13.83,27.87,0.22,121.93,10.19,14.27,4.15,4.64
20211115,MEM,L,102,136,1,12,0,HOU,False,105.13,0.53,21.2,25.2,0.14,97.53,96.75,0.58,14.35,30.4,0.19,121.6,7.65,12.37,3.44,2.9
20211115,IND,W,92,84,7,6,-2,NYK,False,95.77,0.5,12.8,24.0,0.12,104.33,99.7,0.49,15.45,18.15,0.22,100.5,6.85,12.77,4.38,4.63
20211115,DEN,W,111,101,8,4,-1,DAL,False,98.37,0.47,12.07,20.6,0.24,102.2,93.57,0.51,14.57,19.0,0.19,102.7,13.57,11.49,3.8,6.89
20211115,MIA,L,90,103,5,7,0,OKC,False,98.5,0.46,11.43,26.97,0.13,101.5,106.3,0.45,13.4,9.6,0.23,89.4,9.34,10.7,3.87,1.91
20211115,ATL,L,111,129,3,10,0,ORL,False,99.37,0.46,12.67,21.73,0.15,97.17,98.17,0.54,10.13,18.5,0.17,112.5,10.75,12.97,2.64,2.26
20211115,DET,W,129,107,5,8,0,SAC,False,98.8,0.56,13.4,26.9,0.21,117.0,100.6,0.55,14.8,21.6,0.23,109.85,11.91,10.78,3.31,3.58
20211115,LAL,W,121,103,9,4,0,CHI,False,98.3,0.53,14.33,17.33,0.17,105.27,99.87,0.5,12.9,30.33,0.18,110.47,10.63,11.85,3.29,5.75
20211115,WAS,L,100,105,2,12,0,NOP,False,95.73,0.51,12.07,28.3,0.22,113.23,96.67,0.45,11.43,21.2,0.15,95.1,13.13,8.09,3.54,5.54
20211115,CLE,W,98,92,6,7,-1,BOS,False,91.83,0.52,14.53,27.23,0.17,110.1,95.2,0.48,18.13,25.53,0.11,94.67,14.13,9.13,1.98,3.71
20211114,GSW,W,106,102,7,7,-2,CHO,False,105.03,0.5,13.03,22.0,0.2,106.5,99.37,0.49,15.7,26.57,0.21,104.4,14.32,15.11,2.38,5.15
20211114,LAC,W,100,90,8,4,0,CHI,False,99.73,0.52,13.77,14.0,0.18,102.9,102.1,0.46,13.7,23.0,0.1,96.53,10.47,14.37,4.02,4.98
20211114,BRK,L,96,120,5,6,0,OKC,False,98.9,0.47,11.8,28.77,0.17,104.8,98.23,0.48,11.73,19.73,0.17,101.33,9.89,12.62,3.43,4.11
20211114,DEN,L,95,124,6,7,0,POR,False,100.03,0.49,10.6,20.23,0.19,106.2,93.57,0.51,14.57,19.0,0.19,102.7,8.31,10.97,4.0,3.97
20211114,MIL,W,120,100,4,9,0,ATL,False,99.67,0.5,11.9,20.43,0.18,105.93,99.7,0.54,14.7,25.0,0.15,113.4,11.87,14.66,1.89,3.66
20211114,LAL,L,106,114,4,8,-3,SAS,False,103.07,0.57,13.63,13.27,0.15,108.47,99.87,0.5,12.9,30.33,0.18,110.47,10.71,13.44,7.03,5.11
20211114,HOU,W,115,89,8,3,3,PHO,False,103.1,0.57,11.4,14.1,0.1,112.43,105.13,0.53,13.87,26.03,0.17,107.1,11.58,8.57,7.37,4.3
20211113,DET,L,121,127,7,6,0,TOR,False,93.77,0.49,11.37,24.8,0.14,104.1,100.6,0.55,14.8,21.6,0.23,109.85,9.46,7.6,3.4,3.67
20211113,MEM,W,112,101,1,12,0,NOP,False,96.77,0.48,11.97,27.0,0.16,104.77,96.75,0.58,14.35,30.4,0.19,121.6,13.67,12.22,3.76,4.62
20211113,IND,L,113,118,8,5,0,PHI,False,95.97,0.53,10.23,21.53,0.17,115.4,99.7,0.49,15.45,18.15,0.22,100.5,13.66,12.36,3.95,4.41
20211113,MIN,W,129,102,7,4,3,LAC,False,100.63,0.57,15.1,21.03,0.2,113.37,,,,,,,14.09,13.57,4.21,1.99
20211113,MIA,L,105,111,8,4,-1,UTA,False,93.53,0.58,10.73,19.5,0.16,116.2,106.3,0.45,13.4,9.6,0.23,89.4,12.59,10.75,2.66,2.32
20211113,CLE,L,89,91,6,6,0,BOS,False,91.33,0.53,13.43,27.43,0.17,112.87,95.2,0.48,18.13,25.53,0.11,94.67,13.13,10.31,0.95,4.3
20211113,WAS,L,92,104,3,9,0,ORL,False,101.83,0.48,14.27,17.9,0.12,93.93,96.67,0.45,11.43,21.2,0.15,95.1,10.13,8.59,2.98,8.58
20211112,MEM,W,119,94,7,3,0,PHO,False,102.47,0.57,11.43,15.27,0.13,113.77,96.75,0.58,14.35,30.4,0.19,121.6,12.36,9.83,7.28,4.31
20211112,DAL,L,109,123,4,7,-2,SAS,False,104.43,0.53,12.43,16.07,0.15,104.87,98.37,0.56,13.37,20.27,0.21,114.7,11.39,12.07,6.41,3.71
20211112,BRK,L,112,120,1,11,0,NOP,False,97.57,0.43,12.73,23.93,0.16,94.67,98.23,0.48,11.73,19.73,0.17,101.33,11.49,11.87,2.49,4.03
20211112,MIL,W,122,113,5,6,0,BOS,False,94.0,0.52,11.37,23.2,0.17,110.83,99.7,0.54,14.7,25.0,0.15,113.4,11.67,11.0,2.42,2.12
20211112,CHO,L,96,104,7,5,0,NYK,False,94.63,0.52,10.97,20.13,0.17,109.9,105.03,0.53,14.03,22.5,0.2,108.63,6.73,12.83,4.82,2.78
20211112,SAC,W,105,103,4,6,0,OKC,False,99.0,0.47,13.63,25.83,0.18,101.0,98.8,0.55,11.6,24.97,0.18,114.5,9.64,12.37,3.75,3.42
20211112,GSW,L,93,119,8,3,0,CHI,False,99.4,0.51,12.73,15.1,0.16,103.53,99.37,0.49,15.7,26.57,0.21,104.4,11.53,14.31,3.9,5.48
20211112,DEN,L,96,105,4,8,0,ATL,False,101.83,0.55,14.1,21.17,0.19,112.37,93.57,0.51,14.57,19.0,0.19,102.7,10.92,13.8,3.51,3.08
20211112,MIN,L,83,107,7,5,0,LAL,False,100.7,0.61,17.1,21.25,0.14,114.05,,,,,,,7.93,10.7,7.56,2.08
20211112,DET,W,98,78,7,5,0,CLE,False,95.8,0.48,15.6,30.5,0.22,101.67,100.6,0.55,14.8,21.6,0.23,109.85,11.2,9.41,3.62,3.01
20211112,HOU,W,104,92,5,7,0,POR,False,98.37,0.53,11.07,18.17,0.15,110.1,105.13,0.53,13.87,26.03,0.17,107.1,12.79,8.73,3.12,4.34
20211111,TOR,L,109,115,8,4,0,PHI,False,94.6,0.55,11.17,25.4,0.16,117.1,93.77,0.55,14.93,28.67,0.17,114.6,13.26,11.77,6.72,2.48
20211111,MIA,W,112,109,6,4,0,LAC,False,99.67,0.56,13.53,23.23,0.2,115.23,106.3,0.45,13.4,9.6,0.23,89.4,12.84,10.66,5.4,2.13
20211111,IND,L,100,111,8,3,0,UTA,False,93.27,0.61,12.17,21.93,0.18,122.0,99.7,0.49,15.45,18.15,0.22,100.5,15.01,11.13,2.17,4.72
20211110,MIA,W,120,117,6,5,0,LAL,False,100.5,0.63,15.4,22.5,0.18,120.4,106.3,0.45,13.4,9.6,0.23,89.4,8.02,9.54,7.02,2.56
20211110,MIL,L,100,112,7,4,1,NYK,False,96.23,0.5,11.47,28.17,0.2,112.53,99.7,0.54,14.7,25.0,0.15,113.4,8.96,12.79,4.17,2.63
20211110,POR,W,119,109,6,3,-1,PHO,False,104.57,0.56,11.57,16.77,0.17,112.63,98.37,0.52,11.47,16.9,0.14,106.7,12.94,13.29,6.16,3.22
20211110,MIN,W,123,110,9,1,0,GSW,False,101.1,0.58,17.73,19.3,0.16,107.43,,,,,,,12.72,10.66,5.71,2.57
20211110,HOU,W,112,104,1,8,0,DET,False,100.6,0.37,11.6,24.6,0.23,88.5,105.13,0.53,13.87,26.03,0.17,107.1,6.96,7.91,3.99,4.52
20211110,BRK,L,90,123,3,8,0,ORL,False,98.27,0.47,14.17,15.8,0.12,93.3,98.23,0.48,11.73,19.73,0.17,101.33,9.49,11.89,2.94,2.5
20211110,DAL,W,117,107,7,3,0,CHI,False,100.85,0.48,13.9,13.35,0.17,94.7,98.37,0.56,13.37,20.27,0.21,114.7,12.55,10.49,3.7,4.13
20211110,IND,W,101,98,6,4,0,DEN,False,95.07,0.5,10.07,24.3,0.16,110.1,99.7,0.49,15.45,18.15,0.22,100.5,8.57,10.59,2.03,4.72
20211110,MEM,W,118,108,5,7,0,CHO,False,104.13,0.46,12.83,20.93,0.18,99.1,96.75,0.58,14.35,30.4,0.19,121.6,12.87,9.92,2.4,4.64
20211110,OKC,L,100,108,1,10,0,NOP,False,96.0,0.46,15.13,20.23,0.13,95.93,99.0,0.46,11.03,24.83,0.12,100.03,9.85,9.86,3.01,3.31
20211110,SAS,L,117,136,5,6,0,SAC,False,101.1,0.54,12.17,22.17,0.22,113.23,104.43,0.53,15.8,24.77,0.15,106.67,11.35,9.76,3.55,5.71
20211110,BOS,L,88,104,6,5,1,TOR,False,92.5,0.51,9.23,27.1,0.14,112.73,94.0,0.55,16.0,25.23,0.17,110.33,14.0,10.41,3.85,1.95
20211110,CLE,W,97,94,7,3,0,WAS,False,97.4,0.59,15.63,14.5,0.12,112.0,95.8,0.5,17.47,25.07,0.1,97.27,10.1,12.33,7.03,3.74
20211109,ATL,W,110,98,7,3,3,UTA,False,92.83,0.59,11.63,20.23,0.24,121.43,101.83,0.56,13.03,20.23,0.17,113.83,16.35,9.8,3.65,3.86
20211109,MIL,L,109,118,8,3,0,PHI,False,93.3,0.58,13.8,21.1,0.19,116.5,99.7,0.54,14.7,25.0,0.15,113.4,10.93,11.68,4.54,3.26
20211109,LAC,L,109,117,5,5,2,POR,False,98.1,0.52,10.77,18.73,0.16,108.67,99.67,0.51,14.5,25.03,0.15,107.23,13.43,13.53,2.93,3.93
20211108,GSW,L,113,127,4,6,0,ATL,False,98.97,0.51,11.33,27.63,0.14,109.33,101.1,0.5,13.07,20.47,0.21,103.43,12.17,11.12,2.55,5.65
20211108,MIA,W,113,96,5,4,0,DEN,False,96.5,0.49,10.83,19.0,0.13,103.0,106.3,0.45,13.4,9.6,0.23,89.4,11.16,11.47,2.85,3.44
20211108,SAC,W,109,104,5,3,-2,PHO,False,102.87,0.55,11.63,18.83,0.21,111.7,101.1,0.51,13.73,26.7,0.17,106.27,13.89,11.91,5.71,3.78
20211108,CHI,L,95,118,7,3,0,BRK,False,98.8,0.58,17.6,13.43,0.24,107.5,100.85,0.42,17.35,22.0,0.11,84.35,13.63,13.19,2.9,4.45
20211108,LAL,L,123,126,5,6,0,CHO,False,103.37,0.46,12.73,25.57,0.13,99.5,100.5,0.52,13.6,40.0,0.15,117.4,11.79,8.24,1.98,5.8
20211108,PHI,W,103,96,6,4,1,NYK,False,96.93,0.48,10.6,27.43,0.24,110.0,93.3,0.47,11.1,27.73,0.22,107.53,8.9,10.23,4.37,4.66
20211108,DAL,L,92,108,1,9,0,NOP,False,97.8,0.46,15.9,23.23,0.15,96.83,98.37,0.56,13.37,20.27,0.21,114.7,9.27,11.01,4.22,3.75
20211108,MIN,W,125,118,5,4,0,MEM,False,100.0,0.48,12.6,17.0,0.22,103.0,,,,,,,8.79,10.11,4.47,3.31
20211107,UTA,W,107,100,2,8,0,ORL,False,98.4,0.46,14.83,19.4,0.19,95.87,92.83,0.54,10.97,20.07,0.16,112.0,9.73,13.7,4.01,2.23
20211107,IND,L,91,94,5,4,0,SAC,False,101.73,0.54,12.03,27.63,0.2,115.37,99.7,0.49,15.45,18.15,0.22,100.5,13.36,13.18,5.05,5.06
20211107,SAS,W,99,94,2,6,0,OKC,False,99.93,0.45,14.33,17.87,0.18,94.53,104.43,0.53,15.8,24.77,0.15,106.67,8.71,9.28,3.03,5.83
20211107,MIL,W,101,94,6,3,0,WAS,False,97.23,0.54,12.9,17.8,0.18,110.2,99.7,0.54,14.7,25.0,0.15,113.4,10.09,11.58,5.97,3.39
20211107,LAC,L,106,120,5,5,0,CHO,False,100.37,0.46,12.47,24.97,0.15,100.13,99.67,0.51,14.5,25.03,0.15,107.23,12.23,12.99,1.54,5.07
20211107,BRK,L,103,116,6,4,0,TOR,False,94.73,0.5,11.83,30.13,0.11,108.2,98.8,0.46,13.13,17.13,0.17,94.1,17.12,12.01,3.04,5.18
20211107,CLE,L,109,126,6,3,0,NYK,False,96.37,0.5,12.63,27.7,0.23,108.93,95.8,0.5,17.47,25.07,0.1,97.27,11.45,12.11,3.09,3.53
20211107,HOU,W,120,107,7,1,0,GSW,False,104.8,0.55,17.23,19.13,0.18,103.9,105.13,0.53,13.87,26.03,0.17,107.1,11.63,9.57,5.21,3.98
20211106,MIA,L,115,118,7,1,0,UTA,False,96.97,0.53,15.1,23.1,0.25,111.03,106.3,0.45,13.4,9.6,0.23,89.4,14.01,12.92,3.37,3.73
20211106,HOU,W,95,94,4,4,0,DEN,False,96.5,0.49,12.73,22.7,0.13,102.3,105.13,0.53,13.87,26.03,0.17,107.1,12.32,9.51,2.59,3.8
20211106,LAL,W,105,90,4,5,0,POR,False,95.13,0.55,10.87,22.27,0.13,114.57,100.5,0.52,13.6,40.0,0.15,117.4,12.83,10.29,3.38,4.37
20211106,CHI,W,114,105,7,2,4,PHI,False,92.5,0.58,12.93,21.2,0.18,117.2,100.85,0.42,17.35,22.0,0.11,84.35,10.77,13.9,5.62,3.99
20211106,DAL,L,104,107,4,5,0,BOS,False,96.97,0.54,11.07,24.17,0.19,115.07,98.37,0.56,13.37,20.27,0.21,114.7,9.53,10.51,2.16,3.74
20211106,ATL,W,121,117,4,3,0,PHO,False,102.23,0.51,11.17,24.9,0.2,107.83,98.97,0.52,12.0,20.47,0.16,108.43,12.95,13.17,5.21,2.82
20211105,CLE,L,101,102,6,3,0,TOR,False,97.23,0.51,12.2,28.0,0.13,111.17,95.8,0.5,17.47,25.07,0.1,97.27,12.81,9.72,3.52,2.38
20211105,GSW,L,85,126,1,8,0,NOP,False,97.63,0.49,13.83,25.13,0.18,107.87,104.8,0.51,11.97,15.4,0.13,102.1,11.53,11.13,4.2,4.36
20211105,MIL,W,113,98,5,3,0,NYK,False,95.03,0.51,12.6,22.9,0.22,107.4,99.7,0.54,14.7,25.0,0.15,113.4,12.4,10.7,2.97,3.85
20211105,MIN,W,104,84,3,4,2,LAC,False,97.8,0.62,13.15,19.85,0.15,122.6,,,,,,,11.71,7.95,4.17,3.73
20211105,DET,W,96,90,5,3,2,BRK,False,99.87,0.57,17.07,12.9,0.23,105.5,100.6,0.6,15.4,23.7,0.19,116.3,12.15,5.81,5.75,3.39
20211105,IND,W,110,106,3,5,0,POR,False,96.77,0.52,10.27,27.2,0.11,113.03,99.7,0.49,15.45,18.15,0.22,100.5,11.74,13.69,4.05,3.75
20211105,MEM,W,115,87,5,3,0,WAS,False,97.33,0.5,9.63,21.77,0.21,112.4,100.0,0.64,15.7,31.4,0.18,129.0,9.89,10.64,6.68,3.88
20211105,CHO,W,140,110,4,4,0,SAC,False,100.6,0.51,12.6,23.43,0.15,105.7,100.37,0.53,14.53,30.83,0.21,113.33,12.0,12.59,4.53,2.77
20211105,SAS,L,89,102,2,7,-1,ORL,False,96.37,0.49,14.8,24.03,0.2,102.43,104.43,0.53,15.8,24.77,0.15,106.67,10.16,10.19,3.12,5.92
20211104,ATL,W,116,98,6,1,0,UTA,False,99.0,0.52,15.5,24.23,0.27,110.6,98.97,0.52,12.0,20.47,0.16,108.43,10.38,11.67,1.39,2.9
20211104,LAL,W,107,104,1,6,1,OKC,False,101.37,0.48,14.3,17.3,0.2,98.23,100.5,0.52,13.6,40.0,0.15,117.4,10.58,9.91,2.7,5.57
20211104,DET,W,109,98,6,2,1,PHI,False,94.83,0.59,12.07,14.73,0.19,118.77,100.6,0.6,15.4,23.7,0.19,116.3,11.72,5.0,6.47,5.0
20211104,MIA,W,95,78,3,5,0,BOS,False,99.83,0.54,9.6,20.5,0.18,116.07,106.3,0.45,13.4,9.6,0.23,89.4,13.26,13.95,2.49,5.17
20211104,HOU,W,123,111,3,3,0,PHO,False,101.03,0.51,11.97,21.03,0.17,103.27,105.13,0.53,13.87,26.03,0.17,107.1,13.64,8.28,4.22,3.77
20211103,GSW,L,92,114,5,3,0,CHO,False,100.2,0.52,13.0,28.67,0.15,110.27,104.8,0.51,11.97,15.4,0.13,102.1,10.85,11.25,6.36,3.55
20211103,MEM,L,106,108,4,3,-1,DEN,False,97.15,0.48,13.6,21.55,0.12,97.8,100.0,0.64,15.7,31.4,0.18,129.0,11.2,10.84,2.84,3.63
20211103,BOS,L,79,92,2,6,0,ORL,False,96.73,0.55,15.27,27.9,0.18,112.63,99.83,0.57,15.27,21.83,0.21,114.1,12.69,12.57,2.76,3.32
20211103,WAS,W,109,100,5,3,-1,TOR,False,97.97,0.52,14.73,32.13,0.13,109.93,97.33,0.51,10.53,19.6,0.22,110.4,10.45,12.63,3.13,5.57
20211103,SAC,L,99,112,1,7,-2,NOP,False,99.9,0.49,11.47,26.5,0.19,108.87,100.6,0.51,9.57,26.6,0.18,113.7,11.83,11.58,4.35,4.6
20211103,BRK,L,108,117,4,3,0,ATL,False,99.73,0.52,11.17,23.47,0.13,110.17,99.87,0.45,12.93,22.57,0.2,98.37,11.64,10.78,2.97,3.45
20211103,IND,L,98,111,5,2,0,NYK,False,93.73,0.55,14.13,24.67,0.19,113.97,99.7,0.49,15.45,18.15,0.22,100.5,13.33,13.32,2.07,4.51
20211103,MIN,W,126,115,2,4,0,LAC,False,95.6,0.5,6.2,28.6,0.15,119.3,,,,,,,8.38,8.29,3.41,2.81
20211103,CHI,W,103,98,5,2,0,PHI,False,96.53,0.59,13.9,16.93,0.22,119.23,100.85,0.42,17.35,22.0,0.11,84.35,11.34,13.86,4.98,3.86
20211103,CLE,L,104,107,3,4,0,POR,False,97.97,0.53,11.6,30.6,0.16,115.73,95.8,0.5,17.47,25.07,0.1,97.27,10.41,8.76,4.71,2.04
20211103,DAL,L,108,109,2,5,-4,SAS,False,101.33,0.52,12.53,20.23,0.13,105.0,98.37,0.56,13.37,20.27,0.21,114.7,9.92,8.61,4.79,2.66
20211102,PHO,L,100,112,1,6,0,NOP,False,97.8,0.49,9.4,23.93,0.16,110.77,101.03,0.55,11.83,18.33,0.1,110.93,11.47,10.73,3.25,4.05
20211102,UTA,L,113,119,3,3,-1,SAC,False,99.37,0.48,13.47,29.3,0.14,103.1,99.0,0.43,9.17,21.9,0.18,98.8,11.95,12.91,4.38,3.26
20211102,MIA,L,110,125,4,2,0,DAL,False,100.85,0.44,13.45,19.2,0.23,94.4,106.3,0.45,13.4,9.6,0.23,89.4,7.25,13.27,3.24,4.62
20211102,LAL,L,117,119,1,5,-4,HOU,False,104.35,0.49,21.5,25.0,0.18,91.45,100.5,0.52,13.6,40.0,0.15,117.4,5.71,11.68,3.48,6.17
20211102,MIL,L,89,117,1,5,0,DET,False,,,,,,,99.7,0.54,14.7,25.0,0.15,113.4,6.15,10.43,5.32,1.61
